"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.639944500E0,-9.040192962E-1,-1.512653112E0,2.873973250E-1
5.660031500E0,-9.079623222E-1,-1.796156645E0,7.126037478E-1
5.680118500E0,-8.251511455E-1,-1.758179784E0,6.335566044E-1
5.700205500E0,-4.339421690E-1,-1.195838332E0,3.304489255E-1
5.720292500E0,-2.606326044E-1,-9.990554452E-1,3.154610097E-2
5.740379500E0,-4.885887206E-1,-8.908112645E-1,-1.595650017E-1
5.760466500E0,-6.498925090E-1,-1.164628148E0,-3.629758954E-1
5.780553500E0,-6.350604296E-1,-1.279922247E0,-4.968839288E-1
5.800640500E0,-6.980718970E-1,-1.243274450E0,-3.269158900E-1
5.820727500E0,-8.924055696E-1,-9.431682825E-1,-1.688676924E-1
5.840814500E0,-1.090427518E0,-6.212686300E-1,-3.232556880E-1
5.860901500E0,-1.136288524E0,-4.876588881E-1,-3.377350271E-1
5.880988500E0,-9.612866044E-1,-5.959754586E-1,-8.974943310E-2
5.901075500E0,-4.867668450E-1,-6.121495366E-1,1.754332334E-1
5.921162500E0,2.545688860E-2,-2.006353736E-1,2.171977162E-1
5.941249500E0,1.457577199E-1,6.976760179E-2,-1.204458326E-1
5.961336500E0,3.282981217E-1,3.549861610E-1,-2.935350537E-1
5.981423500E0,4.847339392E-1,4.991325736E-1,-3.206201792E-1
6.001510500E0,5.534739494E-1,3.304629922E-1,-2.329723686E-1
6.021597500E0,4.647258818E-1,3.170142472E-1,-1.015184745E-1
6.041684500E0,2.852758169E-1,2.671556175E-1,1.409167796E-1
6.061771500E0,2.758634388E-1,2.587050200E-1,1.849617511E-1
6.081858500E0,3.717310131E-1,1.653295010E-1,2.144498676E-1
6.101946500E0,3.887006342E-1,1.418400407E-1,2.429417074E-1
6.122033500E0,2.909263074E-1,3.625234216E-2,4.246638417E-1
6.142120500E0,1.588192433E-1,-5.466663465E-2,6.484953165E-1
6.162207500E0,1.102765650E-1,-2.246247381E-1,5.343812704E-1
6.182294500E0,6.103245541E-2,-3.104068935E-1,8.354777098E-2
6.202381500E0,2.356271446E-2,-1.291445494E-1,-4.190852344E-1
6.222468500E0,-1.146222204E-1,1.454164684E-1,-6.556844711E-1
6.242555500E0,-2.209064811E-1,2.190017849E-1,-6.552692652E-1
6.262642500E0,-2.689393163E-1,-3.835673630E-2,-5.387794375E-1
6.282729625E0,-9.849438816E-2,-2.239583880E-1,-3.092216253E-1
6.302816625E0,3.314786404E-2,-2.733640969E-1,-1.118462160E-1
6.322903625E0,-1.098634526E-1,-2.601630986E-1,-8.765221387E-2
6.342990625E0,-3.440200090E-1,-2.217757553E-1,-2.352877259E-1
6.363077625E0,-4.521357119E-1,-3.638470173E-1,-3.233603537E-1
6.383164625E0,-2.728376985E-1,-6.240650415E-1,-2.117033005E-1
6.403251625E0,-6.331835687E-2,-8.321785331E-1,4.574313760E-2
6.423338625E0,-4.037995264E-2,-8.566921353E-1,1.743525267E-1
6.443425625E0,-1.116762012E-1,-5.489196181E-1,-7.928428799E-2
6.463512625E0,-9.979014844E-2,-6.626555324E-2,-4.508069456E-1
6.483599625E0,-5.234566331E-2,2.857340276E-1,-5.124322176E-1
6.503686625E0,-1.314822491E-2,2.618246078E-1,-1.229017898E-1
6.523773625E0,2.284070104E-2,8.879834414E-2,6.006026268E-1
6.543860625E0,2.282098867E-2,-1.331141144E-1,1.264528394E0
6.563947625E0,1.816293895E-1,-3.239624202E-2,1.349946856E0
6.584034625E0,4.171478450E-1,3.096218705E-1,1.220184922E0
6.604121625E0,4.085795283E-1,7.501758337E-1,1.168374658E0
6.624208625E0,4.368081093E-1,1.548379779E0,8.082719445E-1
6.644295625E0,8.436793685E-1,2.269476175E0,6.876110286E-2
6.664382625E0,1.214463830E0,2.353392124E0,-4.711996019E-1
