"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.141854737E2,2.131112671E1,-2.464123535E1,-3.497077942E1
5.142055617E2,2.132073975E1,-2.466876221E1,-3.520368958E1
5.142256487E2,2.119104004E1,-2.464222717E1,-3.515669250E1
5.142457367E2,2.114096069E1,-2.465882874E1,-3.508517456E1
5.142658247E2,2.104406738E1,-2.475367737E1,-3.515315247E1
5.142859117E2,2.096856689E1,-2.445248413E1,-3.522966003E1
5.143059997E2,2.081390381E1,-2.464169312E1,-3.534320068E1
5.143260877E2,2.088000488E1,-2.470454407E1,-3.552641296E1
5.143461747E2,2.081701660E1,-2.464532471E1,-3.559008789E1
5.143662627E2,2.073730469E1,-2.466021729E1,-3.539724731E1
5.143863507E2,2.065295410E1,-2.481819153E1,-3.532293701E1
5.144064377E2,2.059500122E1,-2.476596069E1,-3.531387329E1
5.144265257E2,2.069979858E1,-2.481726074E1,-3.548324585E1
5.144466137E2,2.056011963E1,-2.475459290E1,-3.553916931E1
5.144667007E2,2.078030396E1,-2.487541199E1,-3.535791016E1
5.144867887E2,2.071633911E1,-2.486505127E1,-3.537220764E1
5.145068767E2,2.083929443E1,-2.486425781E1,-3.531529236E1
5.145269637E2,2.077062988E1,-2.485893250E1,-3.551499939E1
5.145470517E2,2.065615845E1,-2.489918518E1,-3.542231750E1
5.145671397E2,2.079913330E1,-2.472824097E1,-3.542562866E1
5.145872267E2,2.068759155E1,-2.488490295E1,-3.529409790E1
5.146073147E2,2.079098511E1,-2.488166809E1,-3.521508789E1
5.146274027E2,2.071560669E1,-2.492666626E1,-3.534959412E1
5.146474897E2,2.073928833E1,-2.497676086E1,-3.519442749E1
5.146675777E2,2.072564697E1,-2.487136841E1,-3.545507812E1
5.146876657E2,2.078231812E1,-2.492161560E1,-3.524865723E1
5.147077529E2,2.089849854E1,-2.498492432E1,-3.531394958E1
5.147278409E2,2.099948120E1,-2.483622742E1,-3.530674744E1
5.147479289E2,2.093704224E1,-2.502938843E1,-3.535456848E1
5.147680159E2,2.098333740E1,-2.499002075E1,-3.528642273E1
5.147881039E2,2.100619507E1,-2.501121521E1,-3.514833069E1
5.148081919E2,2.123937988E1,-2.519187927E1,-3.498725891E1
5.148282789E2,2.125637817E1,-2.508958435E1,-3.515827942E1
5.148483669E2,2.126620483E1,-2.498594666E1,-3.499223328E1
5.148684549E2,2.144622803E1,-2.485527039E1,-3.494822693E1
5.148885419E2,2.126144409E1,-2.510975647E1,-3.515193176E1
5.149086299E2,2.130325317E1,-2.503515625E1,-3.519862366E1
5.149287179E2,2.140939331E1,-2.491159058E1,-3.512310791E1
5.149488049E2,2.139456177E1,-2.493884277E1,-3.516648865E1
5.149688929E2,2.174713135E1,-2.510467529E1,-3.474996948E1
5.149889809E2,2.161364746E1,-2.512609863E1,-3.494369507E1
5.150090679E2,2.140698242E1,-2.488716125E1,-3.508569336E1
5.150291559E2,2.151135254E1,-2.484072876E1,-3.515614319E1
5.150492439E2,2.154150391E1,-2.492338562E1,-3.515362549E1
5.150693309E2,2.164727783E1,-2.501089478E1,-3.519950867E1
5.150894189E2,2.177343750E1,-2.502957153E1,-3.510388184E1
5.151095069E2,2.140023804E1,-2.501905823E1,-3.481518555E1
5.151295939E2,2.167529297E1,-2.488296509E1,-3.470706177E1
5.151496819E2,2.167141724E1,-2.506254578E1,-3.471882629E1
5.151697699E2,2.175274658E1,-2.498416138E1,-3.483843994E1
