"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.9782354000E+02,2.816096497E1,2.456033325E1,2.049517822E1
6.9784349600E+02,2.835719299E1,2.427947998E1,2.048733521E1
6.9786345200E+02,2.828340149E1,2.382843018E1,2.050550842E1
6.9788340900E+02,2.806874084E1,2.348837280E1,2.094720459E1
6.9790336600E+02,2.829243469E1,2.303085327E1,2.129640198E1
6.9792332300E+02,2.850909424E1,2.270416260E1,2.176841736E1
6.9794328000E+02,2.855496216E1,2.250869751E1,2.164952087E1
6.9796323700E+02,2.858956909E1,2.233477783E1,2.211648560E1
6.9798319300E+02,2.831408691E1,2.253439331E1,2.247973633E1
6.9800315000E+02,2.822958374E1,2.267572021E1,2.269577026E1
6.9802310700E+02,2.830914307E1,2.285388184E1,2.271366882E1
6.9804306400E+02,2.834689331E1,2.304046631E1,2.249404907E1
6.9806302100E+02,2.830938721E1,2.360726929E1,2.231173706E1
6.9808297800E+02,2.833767700E1,2.439843750E1,2.123406982E1
6.9810293500E+02,2.846096802E1,2.534939575E1,2.061917114E1
6.9812289100E+02,2.826811218E1,2.653530884E1,1.974687195E1
6.9814284800E+02,2.785647583E1,2.806515503E1,1.815997314E1
6.9816280500E+02,2.769146729E1,2.976177979E1,1.650177002E1
6.9818276200E+02,2.718740845E1,3.164166260E1,1.472612000E1
6.9820271900E+02,2.633526611E1,3.316531372E1,1.314117432E1
6.9822267600E+02,2.531538391E1,3.467977905E1,1.124984741E1
6.9824263300E+02,2.432412720E1,3.603692627E1,9.503662109E0
6.9826258900E+02,2.354185486E1,3.699658203E1,8.996734619E0
6.9828254600E+02,2.259255981E1,3.781604004E1,8.679077148E0
6.9830250300E+02,2.108493042E1,3.889898682E1,7.672393799E0
6.9832246000E+02,1.984425354E1,3.983053589E1,6.820495605E0
6.9834241700E+02,1.878767395E1,4.040762329E1,6.632461548E0
6.9836237400E+02,1.754666138E1,4.088595581E1,5.911239624E0
6.9838233000E+02,1.612928772E1,4.134347534E1,5.030364990E0
6.9840228700E+02,1.401113892E1,4.202368164E1,3.783691406E0
6.9842224400E+02,1.222750854E1,4.256597900E1,3.243621826E0
6.9844220100E+02,1.056095886E1,4.277038574E1,2.469787598E0
6.9846215800E+02,9.066726685E0,4.313174438E1,1.552062988E0
6.9848211500E+02,7.713912964E0,4.332977295E1,4.377746582E-1
6.9850207200E+02,6.098510742E0,4.318634033E1,-3.981018066E-1
6.9852202900E+02,5.342544556E0,4.310595703E1,-1.262710571E0
6.9854198500E+02,4.579620361E0,4.313549805E1,-2.074142456E0
6.9856194200E+02,4.304214478E0,4.280691528E1,-2.397155762E0
6.9858189900E+02,4.024108887E0,4.265158081E1,-2.683532715E0
6.9860185600E+02,4.155273438E0,4.275311279E1,-2.589004517E0
6.9862181300E+02,4.095413208E0,4.282351685E1,-2.658966064E0
6.9864177000E+02,4.258255005E0,4.275955200E1,-2.716812134E0
6.9866172700E+02,4.721069336E0,4.303601074E1,-2.508758545E0
6.9868168300E+02,5.140060425E0,4.315707397E1,-2.510055542E0
6.9870164000E+02,5.706756592E0,4.348724365E1,-2.432525635E0
6.9872159700E+02,5.859649658E0,4.377258301E1,-2.149948120E0
6.9874155400E+02,6.444442749E0,4.425244141E1,-1.316635132E0
6.9876151100E+02,6.411285400E0,4.452291870E1,-6.153411865E-1
6.9878146800E+02,5.840332031E0,4.483673096E1,-6.942443848E-1
6.9880142500E+02,4.619094849E0,4.519271851E1,-5.967102051E-1
6.9882138100E+02,4.552124023E0,4.556616211E1,-5.851135254E-1
6.9884133800E+02,5.073684692E0,4.549029541E1,-5.199279785E-1
6.9886129600E+02,5.668380737E0,4.554226685E1,-7.900390625E-1
6.9888125300E+02,6.143280029E0,4.560131836E1,-6.607971191E-1
6.9890121000E+02,6.226318359E0,4.561901855E1,-1.106719971E-1
6.9892116700E+02,6.342407227E0,4.580718994E1,3.596496582E-2
6.9894112300E+02,6.801620483E0,4.590002441E1,-1.188659668E-2
6.9896108000E+02,6.999923706E0,4.606015015E1,-6.835937500E-3
6.9898103700E+02,7.686111450E0,4.600109863E1,3.368682861E-1
6.9900099400E+02,7.878097534E0,4.591351318E1,3.554992676E-1
6.9902095100E+02,8.444854736E0,4.607254028E1,3.917846680E-1
6.9904090800E+02,8.733764648E0,4.589984131E1,5.621490479E-1
6.9906086500E+02,9.199691772E0,4.604681396E1,7.367248535E-1
6.9908082100E+02,9.982452393E0,4.613833618E1,8.345489502E-1
6.9910077800E+02,1.060510254E1,4.597732544E1,1.235977173E0
6.9912073500E+02,1.151736450E1,4.586175537E1,1.602935791E0
6.9914069200E+02,1.211236572E1,4.577133179E1,1.856384277E0
6.9916064900E+02,1.232406616E1,4.570938110E1,1.926635742E0
6.9918060600E+02,1.312649536E1,4.555221558E1,2.381683350E0
6.9920056300E+02,1.368629456E1,4.526980591E1,2.598663330E0
6.9922051900E+02,1.443334961E1,4.504235840E1,3.070510864E0
6.9924047600E+02,1.522152710E1,4.471343994E1,3.237670898E0
6.9926043300E+02,1.595878601E1,4.454141235E1,3.667297363E0
6.9928039000E+02,1.673582458E1,4.426742554E1,4.178344727E0
