"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.8854515000E+00,7.262747040E0,-1.022733215E1,1.011746063E0
5.9054065000E+00,6.680008850E0,-1.053479279E1,1.957479401E0
5.9253625000E+00,5.903423767E0,-1.023257126E1,2.629581757E0
5.9453175000E+00,4.514162750E0,-9.511520691E0,1.694326630E0
5.9652735000E+00,4.119283905E0,-8.249794464E0,1.877695312E0
5.9852285000E+00,4.378694458E0,-7.404951324E0,2.141147461E0
6.0051845000E+00,3.908073120E0,-7.559430084E0,1.385668488E0
6.0251395000E+00,3.616778870E0,-8.258775787E0,9.834548950E-1
6.0450955000E+00,3.295696564E0,-9.376501465E0,7.361691284E-1
6.0650505000E+00,2.195185089E0,-1.030038025E1,5.358856201E-1
6.0850065000E+00,2.488724670E0,-1.060320053E1,2.968327332E-1
6.1049615000E+00,3.142565002E0,-1.002180954E1,2.213896179E-1
6.1249175000E+00,4.297563171E0,-9.696685638E0,4.444258118E-1
6.1448725000E+00,4.640799408E0,-9.695637817E0,7.673043823E-1
6.1648285000E+00,4.360881500E0,-9.685608673E0,6.584806824E-1
6.1847835000E+00,3.596421204E0,-9.431437225E0,7.177574158E-1
6.2047395000E+00,2.612217865E0,-8.853489075E0,5.984555054E-1
6.2246945000E+00,1.973645782E0,-8.522527313E0,1.056502991E0
6.2446514000E+00,1.731449432E0,-8.720864868E0,9.735754395E-1
6.2646064000E+00,1.804796906E0,-9.025631104E0,4.442761230E-1
6.2845624000E+00,1.798210602E0,-9.081165619E0,-1.194515991E-1
6.3045174000E+00,1.976190491E0,-8.998836823E0,-1.486408997E-1
6.3244734000E+00,2.609373779E0,-9.174870758E0,2.514770508E-1
6.3444294000E+00,3.186573486E0,-9.298064575E0,4.378395081E-1
6.3643844000E+00,3.247197418E0,-9.185947723E0,3.632945251E-1
6.3843404000E+00,3.201542358E0,-9.106762390E0,1.293310547E-1
6.4042954000E+00,3.366199951E0,-9.157806244E0,4.662803650E-1
6.4242514000E+00,3.220702515E0,-9.277706909E0,7.132667542E-1
6.4442064000E+00,2.944826202E0,-9.159003754E0,6.629713440E-1
6.4641624000E+00,2.841990051E0,-9.134754181E0,3.282673645E-1
6.4841174000E+00,2.865191803E0,-9.197024689E0,-2.580633545E-1
6.5040734000E+00,2.637964325E0,-9.281898193E0,-5.016069031E-1
6.5240284000E+00,2.900518341E0,-9.256900177E0,-6.611750793E-1
6.5439844000E+00,2.942580872E0,-9.109905853E0,-6.512956238E-1
6.5639394000E+00,2.842289429E0,-9.232051849E0,-2.074685669E-1
6.5838954000E+00,2.474653931E0,-9.564061432E0,6.882687378E-1
6.6038504000E+00,1.927990723E0,-9.585915985E0,1.522933044E0
6.6238064000E+00,1.638193359E0,-9.183702393E0,1.816622314E0
6.6437614000E+00,1.969005432E0,-8.907377014E0,1.998643799E0
6.6637174000E+00,3.576362915E0,-8.650960236E0,1.477128296E0
6.6836724000E+00,4.332141266E0,-8.487799530E0,6.460565186E-1
6.7036284000E+00,3.817661133E0,-9.118587799E0,-6.018983459E-1
6.7235834000E+00,2.508483582E0,-9.711055756E0,-1.623972931E0
6.7435394000E+00,1.966610413E0,-1.027149033E1,-1.963317261E0
6.7634944000E+00,1.969753876E0,-1.099089432E1,-2.365081787E0
6.7834504000E+00,2.103575592E0,-1.170311325E1,-2.672991486E0
6.8034054000E+00,1.394200745E0,-1.174068512E1,-2.571352844E0
6.8233614000E+00,-3.188369751E-2,-1.172257278E1,-2.347418518E0
6.8433164000E+00,-1.100661163E0,-1.110825027E1,-1.596430206E0
6.8632724000E+00,-1.819915466E0,-1.082384171E1,-8.360115051E-1
6.8832274000E+00,-1.723366241E0,-1.186941742E1,-6.297404480E-1
6.9031834000E+00,-3.308120728E-2,-1.281485138E1,-1.785786438E-1
6.9231384000E+00,1.559008026E0,-1.323338104E1,3.677851868E-1
6.9430944000E+00,2.795736237E0,-1.309162582E1,9.973759460E-1
6.9630494000E+00,3.912563782E0,-1.236159393E1,1.734293518E0
6.9830054000E+00,4.715643768E0,-1.114222961E1,2.002236328E0
7.0029604000E+00,4.955445099E0,-1.027313690E1,1.577270050E0
7.0229164000E+00,4.673880615E0,-1.032747391E1,1.835034027E0
7.0428724000E+00,4.572092285E0,-1.099224152E1,3.131038971E0
7.0628274000E+00,5.276527405E0,-1.096170502E1,4.415817261E0
7.0827834000E+00,4.605323181E0,-1.125973526E1,2.268532562E0
7.1027384000E+00,2.223176880E0,-1.234812195E1,-1.518292694E0
7.1226944000E+00,1.205742645E0,-1.354877518E1,-2.802172852E0
7.1426494000E+00,-3.707789612E-1,-1.381477203E1,-3.533701630E0
7.1626054000E+00,-1.483714600E0,-1.243838425E1,-3.514092407E0
7.1825604000E+00,-2.694546661E0,-1.086904770E1,-2.536026306E0
7.2025164000E+00,-4.018992462E0,-1.004366409E1,4.483177185E-1
7.2224714000E+00,-1.210382996E0,-9.428293762E0,8.931027832E0
7.2424273000E+00,-3.963757324E-1,-1.002390518E1,3.766317902E0
7.2623823000E+00,4.647834778E-1,-1.039348663E1,1.375639343E0
7.2823383000E+00,4.364923096E-1,-9.564809875E0,-9.966275024E-1
7.3022933000E+00,4.620890808E0,-8.604407043E0,-6.511459351E-2
7.3222493000E+00,9.602681122E0,-7.854167175E0,2.959196320E0
7.3422043000E+00,6.680158539E0,-8.391549683E0,3.000510406E0
7.3621603000E+00,3.879332886E0,-8.932824097E0,2.326162720E0
7.3821153000E+00,2.751428375E0,-8.740773468E0,2.151176605E0
7.4020713000E+00,2.452649689E0,-8.240064697E0,1.793420563E0
7.4220263000E+00,2.764002228E0,-7.620054016E0,1.999691620E0
7.4419823000E+00,3.105142822E0,-6.994355164E0,1.547781372E0
7.4619373000E+00,3.008743286E0,-6.350244598E0,1.461860046E0
7.4818933000E+00,3.054248657E0,-5.506748657E0,1.721270599E0
7.5018483000E+00,2.889441376E0,-4.995711365E0,1.740730133E0
7.5218043000E+00,2.598895569E0,-4.822820892E0,1.496887207E0
7.5417593000E+00,2.324965210E0,-4.545148315E0,1.218466187E0
