"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.934954125E0,-4.874843061E-1,2.331892848E-1,5.519298911E-1
6.955041125E0,-1.248293221E-1,3.955200016E-1,5.479902625E-1
6.975128125E0,3.892241511E-4,1.014953494E0,4.133040011E-1
6.995215125E0,-9.357935190E-2,1.497251987E0,2.770972550E-1
7.015303125E0,-1.723451316E-1,1.780749917E0,1.372510195E-1
7.035390125E0,-4.622000083E-2,1.768055797E0,-5.515706912E-2
7.055477125E0,5.429061055E-1,1.244774699E0,-2.717925608E-1
7.075564125E0,1.026817679E0,5.030716062E-1,-5.146746039E-1
7.095651125E0,1.230754137E0,1.631278396E-1,-7.654414177E-1
7.115738125E0,1.232731700E0,-1.772442758E-1,-9.039814472E-1
7.135826125E0,9.683649540E-1,-3.688046038E-1,-8.434402943E-1
7.155913125E0,9.181576967E-1,-5.645986199E-1,-4.384179413E-1
7.176000125E0,8.010444641E-1,-6.420614719E-1,-7.437925041E-2
7.196087125E0,2.457765639E-1,5.781864524E-1,3.438911736E-1
7.216174125E0,-3.553554118E-1,5.206433535E-1,6.302137971E-1
7.236261125E0,-3.873054683E-1,6.538172960E-1,6.706237793E-1
7.256349125E0,1.051624268E-1,3.402172923E-1,4.146060348E-1
7.276436125E0,3.578945994E-1,-3.693928123E-1,-1.872126460E-1
7.296523125E0,1.906789094E-1,-6.357602477E-1,-6.699482799E-1
7.316610125E0,5.576220751E-1,-9.232158661E-1,-9.419736862E-1
7.336697125E0,5.670732856E-1,4.622815549E-1,-6.343226433E-1
7.356785125E0,2.791627347E-1,1.216727614E0,-1.991457790E-1
7.376872125E0,4.359548390E-1,7.155916691E-1,-2.631277777E-2
7.396959125E0,6.881491542E-1,-1.529029906E-1,-2.952299453E-2
7.417046125E0,8.052387834E-1,-4.125307798E-1,-9.701862186E-2
7.437133125E0,9.690691829E-1,-1.123033613E-1,-1.856752858E-2
7.457220125E0,1.037296057E0,2.894122899E-1,-1.509683859E-2
7.477308125E0,8.958172798E-1,1.145438328E-1,1.763819456E-1
7.497395125E0,6.079528928E-1,-5.853100419E-1,4.429971576E-1
7.517482125E0,4.575026631E-1,-8.589459658E-1,5.266957283E-1
7.537569125E0,4.177365005E-1,-7.343152165E-1,3.612434566E-1
7.557656125E0,4.740324914E-1,-4.841666222E-1,5.746027455E-2
7.577744125E0,5.797236562E-1,1.960952021E-2,-2.006158084E-1
7.597831125E0,6.257768273E-1,8.602589369E-1,-3.301667571E-1
7.617918125E0,7.629434466E-1,1.034318805E0,-3.777872026E-1
7.638005125E0,8.144713640E-1,5.333859324E-1,-3.271741569E-1
7.658092125E0,7.825013399E-1,-2.304549515E-1,-3.405052125E-1
