"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.112873000E0,-3.401321030E1,-2.688043213E1,-1.071251678E1
7.133036000E0,-3.342527008E1,-2.771441269E1,-1.025562286E1
7.153200000E0,-3.269052505E1,-2.843001938E1,-1.004312134E1
7.173363000E0,-3.219960785E1,-2.892366219E1,-1.019206238E1
7.193526000E0,-3.188264275E1,-2.936337852E1,-1.042604065E1
7.213689000E0,-3.162869072E1,-2.925356865E1,-1.146443176E1
7.233853000E0,-3.110626411E1,-2.921482277E1,-1.322126007E1
7.254016000E0,-3.080624771E1,-2.902257538E1,-1.435226440E1
7.274179000E0,-3.033044624E1,-2.877608109E1,-1.572346497E1
7.294342000E0,-3.011081314E1,-2.852471542E1,-1.693676758E1
7.314506000E0,-2.980710220E1,-2.810274506E1,-1.830401611E1
7.334669000E0,-2.981719589E1,-2.733399391E1,-1.972523499E1
7.354832000E0,-2.978123474E1,-2.629616737E1,-2.083542633E1
7.374995000E0,-2.971565628E1,-2.510000801E1,-2.231034088E1
7.395159000E0,-2.938907814E1,-2.358887291E1,-2.421684265E1
7.415322000E0,-2.881209183E1,-2.233869171E1,-2.591184235E1
7.435485000E0,-2.792885971E1,-2.159197426E1,-2.742635345E1
7.455649000E0,-2.743145370E1,-2.079118538E1,-2.825267792E1
7.475812000E0,-2.759530258E1,-2.012389183E1,-2.831507874E1
7.495975000E0,-2.758656311E1,-2.009610176E1,-2.834629822E1
7.516138000E0,-2.688137817E1,-2.020600510E1,-2.913204956E1
7.536302000E0,-2.605702209E1,-2.064259338E1,-2.968777466E1
7.556465000E0,-2.586413574E1,-2.173492622E1,-2.949134827E1
7.576628000E0,-2.637365532E1,-2.280485344E1,-2.818431091E1
7.596792000E0,-2.753662872E1,-2.390766716E1,-2.646697998E1
7.616955000E0,-2.838106346E1,-2.483404160E1,-2.474240112E1
7.637118000E0,-2.893184662E1,-2.564692116E1,-2.321756744E1
7.657281000E0,-2.969615555E1,-2.651962662E1,-2.136222076E1
7.677445000E0,-3.036759567E1,-2.707726097E1,-1.949465942E1
7.697608000E0,-3.082292938E1,-2.769886971E1,-1.782247162E1
7.717771000E0,-3.127256775E1,-2.825887680E1,-1.637267303E1
7.737935708E0,-3.156287193E1,-2.878046036E1,-1.501897430E1
7.758098708E0,-3.167309952E1,-2.919578171E1,-1.384464264E1
7.778261708E0,-3.166459465E1,-2.960838890E1,-1.300611115E1
7.798425708E0,-3.194993782E1,-2.983443451E1,-1.198033142E1
7.818588708E0,-3.220814514E1,-2.994510841E1,-1.122795105E1
7.838751708E0,-3.270896912E1,-2.972047806E1,-1.064626312E1
7.858915708E0,-3.310040283E1,-2.938283157E1,-1.022678375E1
7.879078708E0,-3.352973557E1,-2.906352806E1,-9.734848022E0
7.899241708E0,-3.389463043E1,-2.844562340E1,-9.839134216E0
7.919405708E0,-3.414151001E1,-2.806879807E1,-1.030783081E1
7.939568708E0,-3.431009674E1,-2.751570511E1,-1.111311340E1
7.959731708E0,-3.459375763E1,-2.689474869E1,-1.205663300E1
