"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.600501417E0,-9.407827854E-1,5.980677605E-1,2.111504376E-1
7.620459417E0,-1.120706320E0,6.067788601E-1,4.677684605E-1
7.640417417E0,-1.292315364E0,9.849678874E-1,5.717388988E-1
7.660374417E0,-1.381414294E0,1.262560248E0,7.234172225E-1
7.680332417E0,-1.373305082E0,1.122349501E0,9.674282074E-1
7.700290417E0,-1.312992930E0,8.596209884E-1,1.224213243E0
7.720247417E0,-1.175760269E0,8.996296525E-1,1.527234316E0
7.740205417E0,-1.015595198E0,1.155313730E0,1.874378443E0
7.760163417E0,-8.511467576E-1,1.515849590E0,2.160346270E0
7.780121417E0,-8.916499019E-1,1.662374496E0,2.010993004E0
