"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.729251295E3,9.312835693E0,-1.844150543E1,-3.993249512E1
1.729271386E3,9.185211182E0,-1.824692535E1,-3.989720154E1
1.729291477E3,9.294036865E0,-1.840584564E1,-3.989585876E1
1.729311569E3,9.167419434E0,-1.832784271E1,-3.984069824E1
1.729331660E3,9.039459229E0,-1.834032440E1,-3.979409790E1
1.729351752E3,9.072937012E0,-1.838008881E1,-3.984724426E1
1.729371843E3,9.135437012E0,-1.824481964E1,-3.968875122E1
1.729391935E3,9.203704834E0,-1.850698090E1,-3.986679077E1
1.729412026E3,9.070404053E0,-1.854694366E1,-3.990229797E1
1.729432118E3,9.057525635E0,-1.841924286E1,-3.969821167E1
1.729452209E3,9.196533203E0,-1.843167877E1,-3.973446655E1
1.729472301E3,9.090148926E0,-1.836556244E1,-3.993376160E1
1.729492392E3,9.229461670E0,-1.854955292E1,-3.960276794E1
1.729512484E3,9.222015381E0,-1.859984589E1,-3.967686462E1
1.729532575E3,9.264862061E0,-1.850698090E1,-3.964802551E1
1.729552667E3,9.342926025E0,-1.843459320E1,-3.950993347E1
1.729572758E3,9.288787842E0,-1.824087524E1,-3.971577454E1
1.729592849E3,9.319793701E0,-1.847772217E1,-3.964495850E1
1.729612941E3,9.277801514E0,-1.851533508E1,-3.973493958E1
1.729633032E3,9.030517578E0,-1.837493896E1,-3.980352783E1
1.729653124E3,9.082885742E0,-1.844786072E1,-3.943980408E1
1.729673215E3,9.081420898E0,-1.842648315E1,-3.986274719E1
1.729693307E3,9.113983154E0,-1.853976440E1,-3.962818909E1
1.729713398E3,9.115753174E0,-1.847744751E1,-3.998121643E1
1.729733490E3,9.054840088E0,-1.860426331E1,-3.976875305E1
1.729753581E3,9.161132812E0,-1.856364441E1,-3.948899841E1
1.729773673E3,9.240234375E0,-1.857426453E1,-3.962947083E1
1.729793764E3,9.249267578E0,-1.854777527E1,-3.957447815E1
1.729813856E3,9.410064697E0,-1.863500977E1,-3.949504089E1
1.729833947E3,9.380432129E0,-1.862197876E1,-3.968420410E1
1.729854039E3,9.412750244E0,-1.849729919E1,-3.933032227E1
1.729874130E3,9.526367188E0,-1.855444336E1,-3.940237427E1
1.729894221E3,9.515686035E0,-1.847195435E1,-3.940951538E1
1.729914313E3,9.539459229E0,-1.868777466E1,-3.938125610E1
1.729934404E3,9.527587891E0,-1.878848267E1,-3.949523926E1
1.729954496E3,9.548370361E0,-1.876115417E1,-3.951884460E1
1.729974587E3,9.528320312E0,-1.859774780E1,-3.949011230E1
1.729994679E3,9.656738281E0,-1.883830261E1,-3.949011230E1
1.730014770E3,9.536041260E0,-1.877667236E1,-3.975074768E1
1.730034862E3,9.656799316E0,-1.886973572E1,-3.974334717E1
1.730054953E3,9.607604980E0,-1.884860229E1,-3.974630737E1
