"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.121621458E0,-4.280648346E0,-1.923050995E0,8.910520477E0
4.141709458E0,-4.259242859E0,-3.790717163E0,8.681496735E0
4.161798458E0,-3.247496796E0,-1.231489105E0,9.307045898E0
4.181887458E0,-3.189417572E0,1.285526733E0,1.011985565E1
4.201976458E0,-3.950734406E0,2.330653381E-1,1.032747391E1
4.222064458E0,-3.864962769E0,-2.380499725E0,8.444090424E0
4.242153458E0,-4.337979126E0,-4.968018951E0,7.243137817E0
4.262242458E0,-3.294349365E0,-1.275048523E0,1.039483383E1
4.282331458E0,-2.798879700E0,1.888921967E0,1.106244553E1
4.302419458E0,-2.492466888E0,-9.415420532E-1,9.387428741E0
4.322508458E0,-3.864064636E0,-1.618284760E0,8.481362915E0
4.342597458E0,-3.546425171E0,-2.325563965E0,6.665189667E0
4.362686458E0,-3.224295044E0,-1.598675537E-1,9.334738312E0
4.382774458E0,-3.165167999E0,6.791377258E-1,8.538544006E0
4.402863458E0,-3.599115601E0,2.272274780E0,6.252048798E0
4.422952458E0,-4.375700684E0,1.092278595E0,8.770262146E0
4.443041458E0,-5.123545532E0,-3.486250305E-1,7.260651398E0
4.463129458E0,-3.009042664E0,-3.732338562E0,1.183663559E1
4.483218458E0,-2.771336975E0,-4.601431274E0,1.010114456E1
4.503307458E0,-3.077600098E0,-8.104596405E0,5.243146820E0
4.523396458E0,-4.115092621E0,-6.590195618E0,7.621999969E0
4.543485458E0,-4.898264008E0,-2.461481323E0,1.084764221E1
4.563573458E0,-3.711232452E0,-7.538323975E-1,9.921218719E0
4.583662458E0,-2.521356812E0,-1.472038879E0,9.560019836E0
4.603751458E0,-2.666255493E0,-1.379231873E0,8.692424011E0
4.623840458E0,-2.688409424E0,1.838177490E-1,9.062155151E0
4.643928458E0,-3.589984589E0,-2.533182220E0,8.982520752E0
4.664017458E0,-3.757336578E0,-2.029779053E0,8.873247986E0
4.684106458E0,-3.979923706E0,-1.720821533E0,8.432714081E0
4.704195458E0,-3.677851868E0,-1.130149841E0,8.997040558E0
4.724284458E0,-3.744014282E0,-1.000369720E0,9.233848114E0
4.744372458E0,-3.935316467E0,-8.321195984E-1,8.859177246E0
4.764461458E0,-3.859723663E0,-7.310797119E-1,8.474477234E0
4.784550458E0,-3.878434753E0,-8.741821289E-1,8.662037201E0
4.804639458E0,-4.077071686E0,-9.469308472E-1,8.794960785E0
4.824728083E0,-4.275259552E0,-1.102457428E0,8.826694794E0
4.844817083E0,-3.604055328E0,-1.473835144E0,8.785530396E0
4.864906083E0,-3.633244629E0,-1.100960541E0,8.815468140E0
4.884995083E0,-3.572171631E0,-1.156794434E0,8.753347321E0
4.905084083E0,-3.763773193E0,-1.204994202E0,8.814869385E0
4.925172083E0,-3.902384949E0,-1.246757355E0,8.866961060E0
4.945261083E0,-3.957320709E0,-1.202150116E0,8.853339386E0
4.965350083E0,-4.038751373E0,-1.104253693E0,8.893006897E0
4.985439083E0,-4.005370789E0,-8.725355530E-1,8.709189148E0
5.005528083E0,-4.062551880E0,-8.291258240E-1,8.765621796E0
5.025616083E0,-3.790717163E0,-7.828720093E-1,8.722361755E0
5.045705083E0,-4.094136200E0,-7.400610352E-1,8.893156586E0
5.065794083E0,-3.908671875E0,-1.159039764E0,8.859027557E0
5.085883083E0,-3.774550781E0,-8.791218567E-1,8.696465607E0
5.105972083E0,-3.870950317E0,-7.432044983E-1,8.847651215E0
5.126061083E0,-3.730841675E0,-8.045768738E-1,8.895252228E0
5.146149083E0,-4.142635345E0,-1.136436768E0,8.728798370E0
5.166238083E0,-4.311035156E0,-1.029858398E0,8.777896271E0
5.186327083E0,-4.095333710E0,-5.025050354E-1,9.058862000E0
5.206416083E0,-4.158053284E0,-1.763333130E-1,8.634494476E0
5.226505083E0,-3.957620087E0,-3.568579102E-1,8.621621246E0
5.246593083E0,-4.353247375E0,-6.979985046E-1,8.748856659E0
5.266682083E0,-4.607718201E0,-6.631210327E-2,8.689430237E0
5.286771083E0,-4.508624268E0,1.216669922E0,8.421637115E0
5.306860083E0,-4.234394531E0,1.336121521E0,7.688012695E0
5.326949083E0,-4.295317841E0,4.505630493E-2,7.729326782E0
5.347037083E0,-4.256548462E0,-1.760039978E0,9.487570496E0
5.367126083E0,-4.012106781E0,-1.523980865E0,8.894653473E0
5.387215083E0,-3.789220276E0,-9.806108093E-1,7.919132080E0
5.407304083E0,-4.686753845E0,-1.813478851E0,8.374485168E0
5.427393083E0,-5.031636658E0,-1.490151215E0,9.805209961E0
5.447482083E0,-4.430935822E0,7.286846924E-1,8.530460815E0
5.467570083E0,-3.805985413E0,1.143023071E0,7.752378845E0
5.487659083E0,-4.364474030E0,-4.748126221E-1,8.428672485E0
5.507748083E0,-4.468956757E0,-3.646716614E0,9.821675720E0
5.527837083E0,-4.551285553E0,-2.725532227E0,8.868158569E0
5.547926083E0,-4.061204681E0,-9.005273438E-1,8.203091583E0
5.568015083E0,-4.274810486E0,-5.146298218E-1,8.793164520E0
5.588104083E0,-4.247567139E0,-3.562591553E-1,8.728798370E0
5.608192083E0,-3.677702179E0,1.542691956E0,8.557404785E0
5.628281083E0,-4.014352112E0,-5.764512634E-1,8.748856659E0
5.648370083E0,-4.706363068E0,-2.124382324E0,9.264234924E0
5.668459083E0,-4.331093445E0,-1.151106262E0,8.323291626E0
5.688548083E0,-4.450245667E0,-3.176394653E-1,8.650062103E0
5.708637083E0,-4.099674683E0,-1.409918060E0,8.494984589E0
5.728725083E0,-4.157005463E0,-6.725514221E-1,8.755442963E0
5.748814083E0,-3.787274323E0,1.397942963E0,8.701105957E0
5.768903083E0,-3.682492218E0,-4.700225830E-2,8.940009155E0
