"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.757328583E0,9.684710541E0,-1.177451477E0,7.545808411E-1
7.777280292E0,9.879156189E0,-1.379381561E0,8.828640747E-1
7.797233291E0,9.803563385E0,-1.350192261E0,9.994715881E-1
7.817186291E0,9.715097351E0,-1.212778015E0,1.046773224E0
7.837138291E0,9.555379486E0,-9.340576172E-1,9.687854004E-1
7.857091291E0,9.648785248E0,-8.692424011E-1,8.446934509E-1
7.877043291E0,9.898466034E0,-8.081694031E-1,8.744815063E-1
7.896996291E0,9.951605530E0,-1.083746338E0,8.075706482E-1
7.916949292E0,9.699080658E0,-1.351539459E0,7.080276489E-1
7.936901291E0,9.573641510E0,-1.130598907E0,6.715036011E-1
7.956854292E0,1.009066635E1,-9.020242310E-1,4.679269409E-1
7.976806291E0,1.020727386E1,-6.727011108E-1,6.403683472E-1
7.996759292E0,1.007943970E1,-8.214916992E-1,5.659730530E-1
8.016712292E0,9.548044739E0,-8.803193665E-1,4.408332825E-1
8.036664292E0,9.786947937E0,-7.565267944E-1,2.426454163E-1
8.056617292E0,1.034753220E1,-7.132667542E-1,4.311035156E-1
8.076570292E0,1.032388138E1,-9.165440369E-1,4.287084961E-1
8.096522292E0,1.004665787E1,-1.188528442E0,6.122268677E-1
8.116475292E0,9.358688507E0,-1.004860382E0,1.006207581E0
8.136427292E0,9.048832855E0,-7.873626709E-1,1.011746063E0
8.156380292E0,9.214987335E0,-7.782316589E-1,9.225315857E-1
8.176333291E0,9.951904907E0,-9.578581238E-1,5.899232483E-1
