"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.127834398E2,-6.494750977E-1,5.041494751E1,-5.178030396E1
2.128033928E2,-6.683044434E-1,5.043295288E1,-5.176602173E1
2.128233448E2,-8.089447021E-1,5.049966431E1,-5.184295654E1
2.128432968E2,-6.791992188E-1,5.045294189E1,-5.161203003E1
2.128632498E2,-6.668395996E-1,5.049240112E1,-5.190225220E1
2.128832018E2,-6.782226562E-1,5.073663330E1,-5.177258301E1
2.129031538E2,-4.743957520E-1,5.059912109E1,-5.154586792E1
2.129231068E2,-7.336578369E-1,5.047592163E1,-5.172024536E1
2.129430588E2,-8.095855713E-1,5.046746826E1,-5.187106323E1
2.129630106E2,-6.380157471E-1,5.040533447E1,-5.172332764E1
2.129829636E2,-6.673889160E-1,5.041708374E1,-5.176934814E1
2.130029156E2,-5.982818604E-1,5.063705444E1,-5.169268799E1
2.130228676E2,-5.394439697E-1,5.056164551E1,-5.201351929E1
2.130428206E2,-4.879608154E-1,5.066717529E1,-5.193658447E1
2.130627726E2,-4.627532959E-1,5.068936157E1,-5.190698242E1
2.130827246E2,-4.117126465E-1,5.066244507E1,-5.171136475E1
2.131026776E2,-6.140289307E-1,5.054190063E1,-5.196655273E1
2.131226296E2,-5.385742188E-1,5.040496826E1,-5.184207153E1
2.131425816E2,-5.003509521E-1,5.045935059E1,-5.189392090E1
2.131625346E2,-5.831909180E-1,5.049282837E1,-5.192245483E1
2.131824866E2,-5.277404785E-1,5.050698853E1,-5.181738281E1
2.132024386E2,-5.861206055E-1,5.062023926E1,-5.184191895E1
2.132223916E2,-4.912872314E-1,5.056613159E1,-5.177484131E1
2.132423436E2,-5.564117432E-1,5.052786255E1,-5.170144653E1
2.132622956E2,-4.969635010E-1,5.049423218E1,-5.192059326E1
2.132822486E2,-4.648284912E-1,5.057687378E1,-5.168338013E1
2.133022006E2,-4.676513672E-1,5.060192871E1,-5.171594238E1
2.133221526E2,-6.243438721E-1,5.053588867E1,-5.187030029E1
2.133421056E2,-4.622650146E-1,5.064114380E1,-5.184265137E1
2.133620576E2,-5.843963623E-1,5.063803101E1,-5.191302490E1
2.133820096E2,-6.196441650E-1,5.057550049E1,-5.183743286E1
2.134019626E2,-7.623138428E-1,5.056768799E1,-5.213162231E1
2.134219146E2,-6.371917725E-1,5.041897583E1,-5.201898193E1
2.134418666E2,-7.248687744E-1,5.053909302E1,-5.197027588E1
2.134618196E2,-8.184814453E-1,5.037042236E1,-5.203149414E1
2.134817716E2,-8.183441162E-1,5.048696899E1,-5.195266724E1
2.135017236E2,-7.565460205E-1,5.043594360E1,-5.198583984E1
2.135216766E2,-8.254394531E-1,5.045559692E1,-5.192672729E1
2.135416286E2,-8.275604248E-1,5.053363037E1,-5.210287476E1
2.135615806E2,-8.817596436E-1,5.037023926E1,-5.204531860E1
2.135815326E2,-8.581237793E-1,5.033413696E1,-5.188604736E1
2.136014856E2,-8.859252930E-1,5.043850708E1,-5.200634766E1
2.136214376E2,-6.938934326E-1,5.052868652E1,-5.179077148E1
2.136413896E2,-8.119201660E-1,5.040921021E1,-5.186633301E1
2.136613426E2,-7.602996826E-1,5.047280884E1,-5.188116455E1
2.136812946E2,-7.955322266E-1,5.034445190E1,-5.195886230E1
2.137012466E2,-9.007263184E-1,5.045657349E1,-5.177474976E1
2.137211996E2,-6.734313965E-1,5.048007202E1,-5.202847290E1
2.137411516E2,-8.691558838E-1,5.042434692E1,-5.207281494E1
2.137611036E2,-7.473602295E-1,5.045126343E1,-5.198803711E1
2.137810566E2,-6.525726318E-1,5.053140259E1,-5.190899658E1
2.138010086E2,-7.092742920E-1,5.059796143E1,-5.189279175E1
2.138209606E2,-7.866516113E-1,5.039920044E1,-5.201876831E1
2.138409136E2,-8.599700928E-1,5.045703125E1,-5.182595825E1
2.138608656E2,-6.119689941E-1,5.045834351E1,-5.209793091E1
2.138808176E2,-5.286254883E-1,5.044250488E1,-5.182119751E1
2.139007706E2,-6.483764648E-1,5.053216553E1,-5.181924438E1
2.139207226E2,-6.766357422E-1,5.057757568E1,-5.174780273E1
2.139406746E2,-6.259155273E-1,5.062969971E1,-5.175311279E1
2.139606267E2,-7.648468018E-1,5.037271118E1,-5.189282227E1
2.139805787E2,-7.673034668E-1,5.043045044E1,-5.198245239E1
2.140005307E2,-6.664428711E-1,5.042672729E1,-5.167483521E1
2.140204837E2,-5.087432861E-1,5.052117920E1,-5.153268433E1
2.140404357E2,-6.165008545E-1,5.067337036E1,-5.169540405E1
2.140603877E2,-5.877685547E-1,5.062567139E1,-5.184051514E1
2.140803407E2,-6.402587891E-1,5.051226807E1,-5.171585083E1
2.141002927E2,-7.343750000E-1,5.051974487E1,-5.177392578E1
2.141202447E2,-7.908325195E-1,5.047378540E1,-5.180508423E1
2.141401967E2,-7.252807617E-1,5.033511353E1,-5.165249634E1
2.141601497E2,-6.174926758E-1,5.034396362E1,-5.192437744E1
2.141801017E2,-6.380310059E-1,5.029635620E1,-5.162924194E1
2.142000537E2,-7.126312256E-1,5.041839600E1,-5.179351807E1
2.142200067E2,-6.466674805E-1,5.030807495E1,-5.185052490E1
2.142399587E2,-7.003326416E-1,5.043676758E1,-5.183279419E1
2.142599107E2,-6.268615723E-1,5.034027100E1,-5.192047119E1
2.142798637E2,-6.697845459E-1,5.059674072E1,-5.192257690E1
2.142998157E2,-8.521423340E-1,5.028204346E1,-5.180154419E1
2.143197677E2,-5.713958740E-1,5.054650879E1,-5.180209351E1
2.143397207E2,-6.921234131E-1,5.050787354E1,-5.169171143E1
2.143596727E2,-7.608032227E-1,5.030245972E1,-5.173663330E1
2.143796247E2,-9.106140137E-1,5.039553833E1,-5.170172119E1
2.143995777E2,-6.848907471E-1,5.044873047E1,-5.165194702E1
2.144195297E2,-6.841430664E-1,5.043151855E1,-5.166009521E1
2.144394817E2,-7.121734619E-1,5.049160767E1,-5.161651611E1
2.144594337E2,-6.999816895E-1,5.053036499E1,-5.169906616E1
2.144793867E2,-6.281127930E-1,5.047247314E1,-5.177859497E1
2.144993387E2,-8.211212158E-1,5.037872314E1,-5.180557251E1
2.145192907E2,-7.433776855E-1,5.038116455E1,-5.156387329E1
2.145392437E2,-9.280548096E-1,5.036300659E1,-5.181756592E1
2.145591957E2,-8.954467773E-1,5.046594238E1,-5.163171387E1
2.145791477E2,-8.634948730E-1,5.051391602E1,-5.173730469E1
2.145991007E2,-9.569244385E-1,5.036096191E1,-5.180688477E1
2.146190527E2,-8.683166504E-1,5.033734131E1,-5.168511963E1
2.146390047E2,-8.700561523E-1,5.030020142E1,-5.152401733E1
2.146589577E2,-7.537841797E-1,5.035708618E1,-5.168182373E1
2.146789097E2,-7.884521484E-1,5.044476318E1,-5.169064331E1
2.146988617E2,-7.509460449E-1,5.050015259E1,-5.173971558E1
2.147188147E2,-8.580169678E-1,5.048950195E1,-5.184667969E1
2.147387667E2,-7.503051758E-1,5.057220459E1,-5.172463989E1
2.147587187E2,-6.684112549E-1,5.058847046E1,-5.176617432E1
2.147786717E2,-7.827148438E-1,5.060498047E1,-5.165115356E1
2.147986237E2,-6.855010986E-1,5.046966553E1,-5.194290161E1
2.148185757E2,-7.469329834E-1,5.056137085E1,-5.176492310E1
2.148385277E2,-7.297363281E-1,5.050097656E1,-5.184576416E1
2.148584807E2,-6.916351318E-1,5.049969482E1,-5.189898682E1
2.148784327E2,-8.694915771E-1,5.055065918E1,-5.181420898E1
2.148983847E2,-8.770141602E-1,5.057049561E1,-5.187899780E1
2.149183377E2,-8.248138428E-1,5.059509277E1,-5.167651367E1
2.149382897E2,-8.751983643E-1,5.038293457E1,-5.199758911E1
2.149582425E2,-7.091522217E-1,5.062060547E1,-5.185165405E1
2.149781955E2,-8.231811523E-1,5.038681030E1,-5.189276123E1
2.149981475E2,-9.035339355E-1,5.036392212E1,-5.195559692E1
2.150180995E2,-8.775787354E-1,5.041210938E1,-5.173660278E1
2.150380525E2,-9.337463379E-1,5.042681885E1,-5.176745605E1
2.150580045E2,-8.574371338E-1,5.036340332E1,-5.198233032E1
2.150779565E2,-9.884948730E-1,5.050994873E1,-5.181777954E1
2.150979095E2,-1.011459351E0,5.052093506E1,-5.191607666E1
2.151178615E2,-9.299468994E-1,5.052493286E1,-5.196932983E1
2.151378135E2,-9.239654541E-1,5.050265503E1,-5.194754028E1
2.151577655E2,-9.837646484E-1,5.044155884E1,-5.197305298E1
2.151777185E2,-1.104598999E0,5.037011719E1,-5.206170654E1
2.151976705E2,-1.131912231E0,5.048187256E1,-5.196929932E1
2.152176225E2,-1.102203369E0,5.036456299E1,-5.180322266E1
2.152375755E2,-1.230697632E0,5.056042480E1,-5.184127808E1
2.152575275E2,-1.182220459E0,5.041790771E1,-5.169604492E1
2.152774795E2,-1.091461182E0,5.056304932E1,-5.185940552E1
2.152974325E2,-1.150588989E0,5.047781372E1,-5.185354614E1
2.153173845E2,-1.087081909E0,5.045709229E1,-5.207305908E1
2.153373365E2,-8.947906494E-1,5.037680054E1,-5.202108765E1
2.153572895E2,-1.014724731E0,5.042337036E1,-5.187631226E1
2.153772415E2,-8.218688965E-1,5.056988525E1,-5.202615356E1
2.153971935E2,-8.774871826E-1,5.065429688E1,-5.170513916E1
2.154171465E2,-9.009552002E-1,5.074224854E1,-5.205700684E1
2.154370985E2,-8.610839844E-1,5.054937744E1,-5.187283325E1
2.154570505E2,-8.137512207E-1,5.049679565E1,-5.180670166E1
2.154770025E2,-7.875671387E-1,5.063949585E1,-5.193133545E1
2.154969555E2,-8.378753662E-1,5.051586914E1,-5.197872925E1
2.155169075E2,-8.260498047E-1,5.065600586E1,-5.163317871E1
2.155368595E2,-8.596496582E-1,5.058120728E1,-5.198593140E1
2.155568125E2,-8.666381836E-1,5.056433105E1,-5.178054810E1
2.155767645E2,-9.953155518E-1,5.057925415E1,-5.223184204E1
2.155967165E2,-9.552307129E-1,5.053958130E1,-5.191201782E1
2.156166695E2,-1.017898560E0,5.056799316E1,-5.174755859E1
2.156366215E2,-1.084823608E0,5.047360229E1,-5.177859497E1
2.156565735E2,-9.299468994E-1,5.064556885E1,-5.184921265E1
2.156765265E2,-9.358825684E-1,5.063998413E1,-5.177954102E1
2.156964785E2,-1.005432129E0,5.056161499E1,-5.189715576E1
2.157164305E2,-1.007766724E0,5.046984863E1,-5.174877930E1
2.157363825E2,-8.811492920E-1,5.047546387E1,-5.162594604E1
2.157563355E2,-9.129028320E-1,5.041867065E1,-5.160409546E1
2.157762875E2,-7.258605957E-1,5.053161621E1,-5.153958130E1
2.157962395E2,-8.970031738E-1,5.042764282E1,-5.173425293E1
2.158161925E2,-9.238128662E-1,5.058444214E1,-5.177716064E1
2.158361445E2,-1.007522583E0,5.042098999E1,-5.195584106E1
2.158560965E2,-1.034515381E0,5.032254028E1,-5.171154785E1
2.158760495E2,-1.083343506E0,5.037890625E1,-5.181481934E1
2.158960015E2,-1.147399902E0,5.038018799E1,-5.180859375E1
2.159159535E2,-9.469757080E-1,5.042541504E1,-5.172482300E1
2.159359065E2,-7.390289307E-1,5.054156494E1,-5.162887573E1
2.159558585E2,-8.624267578E-1,5.039318848E1,-5.188632202E1
2.159758108E2,-6.823425293E-1,5.054153442E1,-5.168218994E1
2.159957628E2,-7.536163330E-1,5.053768921E1,-5.180929565E1
2.160157158E2,-7.679138184E-1,5.054772949E1,-5.185519409E1
2.160356678E2,-6.988830566E-1,5.053866577E1,-5.210641479E1
2.160556198E2,-6.961517334E-1,5.058132935E1,-5.207714844E1
2.160755728E2,-6.059112549E-1,5.049160767E1,-5.180261230E1
2.160955248E2,-4.914093018E-1,5.062863159E1,-5.163317871E1
2.161154768E2,-7.389831543E-1,5.050854492E1,-5.163967896E1
2.161354298E2,-6.581420898E-1,5.048028564E1,-5.170742798E1
2.161553818E2,-9.968414307E-1,5.038693237E1,-5.179183960E1
2.161753338E2,-7.104644775E-1,5.048858643E1,-5.164541626E1
2.161952868E2,-7.933959961E-1,5.062863159E1,-5.181295776E1
2.162152388E2,-9.292297363E-1,5.053356934E1,-5.198779297E1
2.162351908E2,-8.889923096E-1,5.063766479E1,-5.166384888E1
2.162551428E2,-8.863983154E-1,5.046676636E1,-5.187976074E1
2.162750958E2,-8.673095703E-1,5.048693848E1,-5.158935547E1
2.162950478E2,-9.184112549E-1,5.050772095E1,-5.166134644E1
2.163149998E2,-9.015350342E-1,5.046734619E1,-5.169818115E1
2.163349528E2,-7.719116211E-1,5.043017578E1,-5.156649780E1
2.163549048E2,-8.803863525E-1,5.034725952E1,-5.164776611E1
2.163748568E2,-8.020629883E-1,5.047143555E1,-5.164004517E1
2.163948098E2,-9.440155029E-1,5.051354980E1,-5.179440308E1
2.164147618E2,-8.118133545E-1,5.041082764E1,-5.161120605E1
2.164347138E2,-8.320159912E-1,5.040597534E1,-5.174142456E1
2.164546668E2,-8.778381348E-1,5.035925293E1,-5.156243896E1
2.164746188E2,-7.886199951E-1,5.048739624E1,-5.183108521E1
2.164945708E2,-6.847076416E-1,5.040530396E1,-5.164434814E1
2.165145228E2,-8.571472168E-1,5.039022827E1,-5.169723511E1
2.165344758E2,-6.746368408E-1,5.060388184E1,-5.161437988E1
2.165544278E2,-6.217193604E-1,5.042697144E1,-5.169042969E1
2.165743798E2,-6.678009033E-1,5.053964233E1,-5.187307739E1
2.165943328E2,-6.330566406E-1,5.052890015E1,-5.165588379E1
2.166142848E2,-7.478790283E-1,5.038165283E1,-5.160928345E1
2.166342368E2,-7.474365234E-1,5.028927612E1,-5.155575562E1
2.166541898E2,-9.752197266E-1,5.032687378E1,-5.156320190E1
2.166741418E2,-6.035766602E-1,5.043011475E1,-5.170977783E1
2.166940938E2,-7.291870117E-1,5.036517334E1,-5.165145874E1
2.167140458E2,-6.922912598E-1,5.043252563E1,-5.182397461E1
2.167339988E2,-7.347564697E-1,5.037734985E1,-5.175177002E1
2.167539508E2,-6.770782471E-1,5.039495850E1,-5.174118042E1
2.167739028E2,-6.851959229E-1,5.042489624E1,-5.183242798E1
2.167938558E2,-5.316772461E-1,5.042407227E1,-5.172726440E1
2.168138078E2,-6.612548828E-1,5.051928711E1,-5.176943970E1
2.168337598E2,-7.625732422E-1,5.034902954E1,-5.141955566E1
2.168537128E2,-6.024169922E-1,5.034207153E1,-5.161224365E1
2.168736648E2,-6.804504395E-1,5.039270020E1,-5.168649292E1
2.168936168E2,-6.295318604E-1,5.046295166E1,-5.166693115E1
2.169135698E2,-6.697998047E-1,5.057049561E1,-5.193548584E1
2.169335218E2,-6.076812744E-1,5.064801025E1,-5.177099609E1
2.169534738E2,-7.578430176E-1,5.045919800E1,-5.170028687E1
2.169734248E2,-6.077728271E-1,5.057681274E1,-5.183090210E1
2.169933778E2,-5.166625977E-1,5.059237671E1,-5.181433105E1
2.170133298E2,-5.595245361E-1,5.055065918E1,-5.176193237E1
2.170332818E2,-6.288909912E-1,5.054833984E1,-5.162475586E1
2.170532348E2,-6.135406494E-1,5.037326050E1,-5.195974731E1
2.170731868E2,-5.739593506E-1,5.045971680E1,-5.180407715E1
2.170931388E2,-4.934692383E-1,5.069378662E1,-5.173104858E1
2.171130918E2,-5.831146240E-1,5.044638062E1,-5.169549561E1
2.171330438E2,-5.402984619E-1,5.045645142E1,-5.166229248E1
2.171529958E2,-5.879821777E-1,5.046829224E1,-5.192297363E1
2.171729478E2,-5.708465576E-1,5.050125122E1,-5.181103516E1
2.171929008E2,-6.309051514E-1,5.057342529E1,-5.193820190E1
2.172128528E2,-5.271148682E-1,5.047607422E1,-5.178884888E1
2.172328048E2,-5.150299072E-1,5.049722290E1,-5.196203613E1
2.172527578E2,-5.244750977E-1,5.048345947E1,-5.181170654E1
2.172727098E2,-4.571990967E-1,5.060687256E1,-5.175769043E1
2.172926618E2,-8.061065674E-1,5.053463745E1,-5.192477417E1
2.173126148E2,-7.528839111E-1,5.040356445E1,-5.185131836E1
2.173325668E2,-6.195678711E-1,5.063793945E1,-5.194686890E1
2.173525188E2,-3.861694336E-1,5.061682129E1,-5.190991211E1
2.173724708E2,-4.694213867E-1,5.072796631E1,-5.206860352E1
2.173924238E2,-5.325317383E-1,5.056903076E1,-5.188262939E1
2.174123758E2,-4.233551025E-1,5.055566406E1,-5.177227783E1
2.174323278E2,-5.385437012E-1,5.053494263E1,-5.181314087E1
2.174522808E2,-5.644531250E-1,5.053912354E1,-5.169143677E1
2.174722328E2,-5.417327881E-1,5.053546143E1,-5.182476807E1
2.174921848E2,-4.543457031E-1,5.066787720E1,-5.171133423E1
2.175121378E2,-4.951019287E-1,5.070437622E1,-5.172000122E1
2.175320898E2,-5.168914795E-1,5.052270508E1,-5.154183960E1
2.175520418E2,-4.551391602E-1,5.075552368E1,-5.173175049E1
2.175719938E2,-4.132690430E-1,5.078665161E1,-5.183081055E1
2.175919468E2,-5.845031738E-1,5.064544678E1,-5.177804565E1
2.176118988E2,-4.179687500E-1,5.057739258E1,-5.187536621E1
2.176318508E2,-3.579864502E-1,5.059585571E1,-5.208096313E1
2.176518038E2,-3.979187012E-1,5.065863037E1,-5.199737549E1
2.176717558E2,-5.469512939E-1,5.055718994E1,-5.208700562E1
2.176917078E2,-4.789123535E-1,5.055642700E1,-5.186425781E1
2.177116608E2,-4.402465820E-1,5.067962646E1,-5.198611450E1
2.177316128E2,-5.528106689E-1,5.067666626E1,-5.217242432E1
2.177515648E2,-4.963684082E-1,5.076715088E1,-5.168005371E1
2.177715168E2,-3.936462402E-1,5.072088623E1,-5.172793579E1
2.177914698E2,-5.133209229E-1,5.064141846E1,-5.185305786E1
2.178114218E2,-4.188690186E-1,5.074618530E1,-5.186163330E1
2.178313738E2,-3.043518066E-1,5.074050903E1,-5.209005737E1
2.178513268E2,-3.829498291E-1,5.072305298E1,-5.187042236E1
2.178712788E2,-4.395446777E-1,5.065115356E1,-5.186572266E1
2.178912308E2,-5.263366699E-1,5.060226440E1,-5.171975708E1
2.179111838E2,-3.962249756E-1,5.066079712E1,-5.171041870E1
2.179311358E2,-4.362182617E-1,5.061807251E1,-5.176028442E1
2.179510878E2,-5.458679199E-1,5.051541138E1,-5.167135620E1
2.179710403E2,-5.042419434E-1,5.055844116E1,-5.186074829E1
2.179909933E2,-5.989379883E-1,5.054278564E1,-5.182461548E1
2.180109453E2,-6.656036377E-1,5.058386230E1,-5.188891602E1
2.180308973E2,-5.751190186E-1,5.048229980E1,-5.180752563E1
2.180508503E2,-7.247314453E-1,5.048223877E1,-5.190713501E1
2.180708023E2,-7.160491943E-1,5.057424927E1,-5.196719360E1
2.180907543E2,-4.954986572E-1,5.057901001E1,-5.193203735E1
2.181107073E2,-6.079864502E-1,5.059255981E1,-5.175808716E1
2.181306593E2,-5.225982666E-1,5.053005981E1,-5.186975098E1
2.181506113E2,-6.914367676E-1,5.057162476E1,-5.201425171E1
2.181705633E2,-6.548461914E-1,5.048602295E1,-5.189541626E1
2.181905163E2,-7.525939941E-1,5.043182373E1,-5.202258301E1
2.182104683E2,-6.833343506E-1,5.055291748E1,-5.193002319E1
2.182304203E2,-6.480255127E-1,5.042279053E1,-5.203448486E1
2.182503733E2,-6.367645264E-1,5.047052002E1,-5.175817871E1
2.182703253E2,-7.314453125E-1,5.057824707E1,-5.193127441E1
2.182902773E2,-8.891448975E-1,5.045510864E1,-5.192190552E1
2.183102303E2,-7.836456299E-1,5.057684326E1,-5.190463257E1
2.183301823E2,-8.058929443E-1,5.048358154E1,-5.200125122E1
2.183501343E2,-8.653106689E-1,5.038299561E1,-5.189990234E1
2.183700863E2,-9.121856689E-1,5.046215820E1,-5.182461548E1
2.183900393E2,-7.910919189E-1,5.059454346E1,-5.186669922E1
2.184099913E2,-6.120605469E-1,5.048074341E1,-5.180160522E1
2.184299433E2,-6.976318359E-1,5.040844727E1,-5.194293213E1
2.184498963E2,-6.455535889E-1,5.053646851E1,-5.181729126E1
2.184698483E2,-8.411254883E-1,5.044314575E1,-5.191467285E1
2.184898003E2,-9.230346680E-1,5.033871460E1,-5.175405884E1
2.185097523E2,-8.891143799E-1,5.033947754E1,-5.181011963E1
2.185297053E2,-7.637023926E-1,5.041992188E1,-5.178894043E1
2.185496573E2,-7.548828125E-1,5.043225098E1,-5.187854004E1
2.185696093E2,-7.810058594E-1,5.047744751E1,-5.185159302E1
2.185895623E2,-9.447631836E-1,5.047598267E1,-5.194488525E1
2.186095143E2,-9.200134277E-1,5.038796997E1,-5.197814941E1
2.186294663E2,-7.709808350E-1,5.040731812E1,-5.177850342E1
2.186494193E2,-8.888244629E-1,5.042550659E1,-5.185003662E1
2.186693713E2,-9.063415527E-1,5.059619141E1,-5.193365479E1
2.186893233E2,-8.819885254E-1,5.051028442E1,-5.180880737E1
2.187092753E2,-8.428497314E-1,5.043963623E1,-5.177606201E1
2.187292283E2,-8.433685303E-1,5.045892334E1,-5.178207397E1
2.187491803E2,-7.891693115E-1,5.044995117E1,-5.161154175E1
2.187691323E2,-8.228302002E-1,5.037139893E1,-5.175790405E1
2.187890853E2,-8.034057617E-1,5.036300659E1,-5.150231934E1
2.188090373E2,-8.569793701E-1,5.042495728E1,-5.175961304E1
2.188289893E2,-7.265319824E-1,5.069943237E1,-5.176913452E1
2.188489423E2,-8.081359863E-1,5.062948608E1,-5.174649048E1
2.188688943E2,-8.023986816E-1,5.049371338E1,-5.184133911E1
2.188888463E2,-7.904205322E-1,5.063763428E1,-5.202987671E1
2.189087983E2,-8.308258057E-1,5.048312378E1,-5.188351440E1
2.189287513E2,-8.917846680E-1,5.035824585E1,-5.199377441E1
2.189487033E2,-8.914337158E-1,5.043081665E1,-5.189651489E1
2.189686559E2,-9.096221924E-1,5.031884766E1,-5.191992188E1
2.189886089E2,-7.975769043E-1,5.035113525E1,-5.161694336E1
2.190085609E2,-7.004547119E-1,5.042459106E1,-5.178439331E1
2.190285129E2,-8.353118896E-1,5.054421997E1,-5.188369751E1
2.190484649E2,-8.450012207E-1,5.062161255E1,-5.173864746E1
2.190684179E2,-7.926330566E-1,5.046221924E1,-5.183636475E1
2.190883699E2,-7.876129150E-1,5.063302612E1,-5.181015015E1
2.191083219E2,-6.640472412E-1,5.057015991E1,-5.180685425E1
2.191282749E2,-7.376708984E-1,5.069503784E1,-5.198818970E1
2.191482269E2,-8.788909912E-1,5.065383911E1,-5.212741089E1
2.191681789E2,-7.278137207E-1,5.054287720E1,-5.182150269E1
2.191881319E2,-8.219757080E-1,5.066076660E1,-5.182333374E1
2.192080839E2,-7.552337646E-1,5.056088257E1,-5.170837402E1
2.192280359E2,-7.864532471E-1,5.056011963E1,-5.188708496E1
2.192479879E2,-8.353576660E-1,5.069848633E1,-5.192947388E1
2.192679409E2,-7.508392334E-1,5.064425659E1,-5.196493530E1
2.192878929E2,-5.926971436E-1,5.058364868E1,-5.169567871E1
2.193078449E2,-7.677001953E-1,5.062121582E1,-5.158660889E1
2.193277979E2,-6.851654053E-1,5.078765869E1,-5.161764526E1
2.193477499E2,-7.281341553E-1,5.065744019E1,-5.183932495E1
2.193677019E2,-6.375427246E-1,5.052905273E1,-5.171145630E1
2.193876539E2,-7.305908203E-1,5.060644531E1,-5.177441406E1
2.194076069E2,-7.303009033E-1,5.058068848E1,-5.177185059E1
2.194275589E2,-7.843933105E-1,5.065850830E1,-5.182492065E1
2.194475109E2,-7.108306885E-1,5.088534546E1,-5.182943726E1
2.194674639E2,-7.626342773E-1,5.075860596E1,-5.167703247E1
2.194874159E2,-8.268280029E-1,5.076675415E1,-5.170657349E1
2.195073679E2,-7.499847412E-1,5.069332886E1,-5.184603882E1
2.195273209E2,-7.059936523E-1,5.054571533E1,-5.182861328E1
2.195472729E2,-6.967163086E-1,5.055761719E1,-5.185501099E1
2.195672249E2,-6.951751709E-1,5.072268677E1,-5.173791504E1
2.195871769E2,-7.197418213E-1,5.069631958E1,-5.178134155E1
2.196071299E2,-6.311645508E-1,5.067932129E1,-5.168161011E1
2.196270819E2,-7.812652588E-1,5.062136841E1,-5.160299683E1
2.196470339E2,-6.842193604E-1,5.059997559E1,-5.160299683E1
2.196669869E2,-7.057189941E-1,5.059088135E1,-5.175424194E1
2.196869389E2,-7.582702637E-1,5.058972168E1,-5.161209106E1
2.197068909E2,-8.701629639E-1,5.056079102E1,-5.177886963E1
2.197268439E2,-8.847351074E-1,5.051095581E1,-5.173376465E1
2.197467959E2,-8.347930908E-1,5.053604126E1,-5.182089233E1
2.197667479E2,-9.365692139E-1,5.054928589E1,-5.184948730E1
2.197866999E2,-8.193817139E-1,5.040533447E1,-5.183740234E1
2.198066529E2,-9.192962646E-1,5.058825684E1,-5.180972290E1
2.198266049E2,-9.006347656E-1,5.051535034E1,-5.168640137E1
2.198465569E2,-1.012420654E0,5.048410034E1,-5.186645508E1
2.198665099E2,-8.804168701E-1,5.049594116E1,-5.186843872E1
2.198864619E2,-8.623504639E-1,5.044793701E1,-5.175137329E1
2.199064139E2,-7.002105713E-1,5.055920410E1,-5.211846924E1
2.199263659E2,-7.651062012E-1,5.051989746E1,-5.176623535E1
2.199463189E2,-7.173767090E-1,5.048614502E1,-5.177090454E1
2.199662705E2,-5.780792236E-1,5.061709595E1,-5.159509277E1
2.199862225E2,-5.428009033E-1,5.051440430E1,-5.177865601E1
2.200061755E2,-7.373199463E-1,5.062112427E1,-5.181228638E1
2.200261275E2,-5.740356445E-1,5.051113892E1,-5.182012939E1
2.200460795E2,-6.997528076E-1,5.044845581E1,-5.180813599E1
2.200660315E2,-6.161346436E-1,5.055416870E1,-5.168923950E1
2.200859845E2,-7.670745850E-1,5.054141235E1,-5.174798584E1
2.201059365E2,-8.001251221E-1,5.050555420E1,-5.178173828E1
2.201258885E2,-6.946868896E-1,5.063330078E1,-5.176461792E1
2.201458415E2,-4.447631836E-1,5.071737671E1,-5.172546387E1
2.201657935E2,-6.225891113E-1,5.057598877E1,-5.163800049E1
2.201857455E2,-7.108001709E-1,5.043328857E1,-5.159799194E1
2.202056975E2,-5.957641602E-1,5.065267944E1,-5.189590454E1
2.202256505E2,-7.863159180E-1,5.059063721E1,-5.182815552E1
2.202456025E2,-5.334167480E-1,5.058871460E1,-5.152902222E1
2.202655545E2,-6.482086182E-1,5.061010742E1,-5.167047119E1
2.202855075E2,-7.190399170E-1,5.055920410E1,-5.152746582E1
2.203054595E2,-6.191864014E-1,5.067694092E1,-5.146038818E1
2.203254115E2,-5.076446533E-1,5.064093018E1,-5.156860352E1
2.203453645E2,-4.821777344E-1,5.079296875E1,-5.160556030E1
2.203653165E2,-4.311828613E-1,5.094900513E1,-5.170159912E1
2.203852685E2,-5.972900391E-1,5.083932495E1,-5.175677490E1
2.204052205E2,-5.977783203E-1,5.077267456E1,-5.159231567E1
2.204251735E2,-6.511230469E-1,5.080743408E1,-5.182208252E1
2.204451255E2,-4.609375000E-1,5.084985352E1,-5.168542480E1
2.204650775E2,-3.133544922E-1,5.091973877E1,-5.140771484E1
2.204850305E2,-2.052764893E-1,5.091326904E1,-5.139083862E1
2.205049825E2,-1.816558838E-1,5.092913818E1,-5.145254517E1
2.205249345E2,-2.369537354E-1,5.089010620E1,-5.162167358E1
2.205448875E2,-9.875488281E-2,5.097042847E1,-5.154458618E1
2.205648395E2,-2.177124023E-1,5.098724365E1,-5.133044434E1
2.205847915E2,1.292419434E-2,5.115313721E1,-5.128717041E1
2.206047435E2,-1.262207031E-1,5.107543945E1,-5.123602295E1
2.206246965E2,-2.216186523E-1,5.117504883E1,-5.139672852E1
2.206446485E2,-1.734924316E-2,5.114794922E1,-5.129043579E1
2.206646005E2,-3.109741211E-2,5.119033813E1,-5.148117065E1
2.206845535E2,-1.377258301E-1,5.127359009E1,-5.131442261E1
2.207045055E2,-1.692962646E-1,5.122760010E1,-5.140914917E1
2.207244575E2,-3.744964600E-1,5.107879639E1,-5.117953491E1
