"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.397848000E0,-1.176531911E-1,-1.969169825E-1,3.485457301E-1
5.417817000E0,-1.182043478E-1,-1.081228778E-1,5.573418140E-1
5.437787000E0,1.644152254E-1,-1.603071541E-1,5.957471132E-1
5.457756000E0,3.782162666E-1,-2.682787180E-1,1.981490403E-1
5.477725000E0,2.695757747E-1,-5.398907065E-1,-2.512785792E-1
5.497694000E0,6.908050925E-2,-7.936568856E-1,-2.365002930E-1
5.517664000E0,-2.036875933E-1,-9.808388352E-1,-4.207760468E-2
5.537633000E0,-4.682764113E-1,-1.058800817E0,8.093373477E-2
5.557602000E0,-6.191391349E-1,-1.074395537E0,6.113532558E-2
5.577571000E0,-5.874955654E-1,-1.073028922E0,-3.971216083E-2
5.597541000E0,-5.924655795E-1,-1.086628556E0,-1.677936167E-1
5.617510000E0,-3.618038893E-1,-1.043305278E0,-2.197010219E-1
5.637479000E0,6.033577025E-2,-8.025012016E-1,-2.156731039E-1
5.657448000E0,1.198031157E-1,-7.780816555E-1,-2.808160186E-1
5.677418000E0,1.759894192E-1,-5.136064291E-1,-5.606835485E-1
5.697387000E0,-1.981814355E-1,-2.226223946E-1,-6.239742041E-1
5.717356000E0,-7.246192098E-1,-1.650157273E-1,-2.603064179E-1
5.737325000E0,-4.697441161E-1,-6.916517019E-2,-1.137161329E-1
5.757295000E0,-4.429507256E-1,6.523334887E-4,-1.182480678E-1
5.777264000E0,-4.135681987E-1,3.396212757E-1,8.379241824E-2
5.797233000E0,-2.638740540E-1,5.175903440E-1,1.593096107E-1
5.817202625E0,-1.089386344E-1,1.118693501E-1,2.337277681E-1
5.837171625E0,3.457607925E-1,-3.821513057E-1,2.458753288E-1
5.857140625E0,7.009121180E-1,-7.024102807E-1,1.133323759E-1
5.877109625E0,6.243709922E-1,-7.070814371E-1,-2.395171300E-2
5.897079625E0,5.138640404E-1,-4.749626219E-1,-1.345685571E-1
5.917048625E0,4.737190902E-1,-3.263823390E-1,-2.278453410E-1
5.937017625E0,3.876421154E-1,-3.016643524E-1,-2.185851783E-1
5.956986625E0,4.278019071E-1,-2.200145572E-1,-2.521724701E-1
5.976956625E0,4.053598344E-1,-8.241149783E-2,-3.098538220E-1
5.996925625E0,4.097607136E-1,1.414967924E-1,-3.014484346E-1
6.016894625E0,2.231551409E-1,2.506245375E-1,-2.834432721E-1
6.036863625E0,1.159371063E-2,2.621611953E-1,-1.759495586E-1
6.056833625E0,-1.216644794E-1,2.579880357E-1,-5.717283115E-2
6.076802625E0,-3.376035690E-1,2.075347602E-1,-2.371098474E-2
6.096771625E0,-5.086099505E-1,2.342797816E-1,-4.314287007E-2
6.116740625E0,-5.089542866E-1,4.001530707E-1,-9.597558528E-2
6.136710625E0,-3.914089203E-1,6.615374088E-1,-1.068492457E-1
6.156679625E0,-9.554148465E-2,1.149731159E0,-9.518898278E-2
6.176648625E0,1.822008789E-1,1.634150743E0,1.450741477E-2
6.196617625E0,4.001062810E-1,1.911792517E0,1.766725481E-1
6.216587625E0,6.045655608E-1,2.030679703E0,2.534300983E-1
6.236556625E0,7.762845755E-1,1.963215590E0,2.208956480E-1
6.256525625E0,7.884938121E-1,1.840372086E0,9.347902238E-2
6.276494625E0,5.631799698E-1,1.676397204E0,-6.137461960E-2
6.296464625E0,3.107311130E-1,1.542116642E0,-9.738650918E-2
6.316433625E0,2.459616661E-1,1.340254664E0,3.959017619E-2
6.336402625E0,3.953459263E-1,1.231641769E0,3.405243456E-1
6.356371625E0,5.767810941E-1,1.161994696E0,7.862566710E-1
6.376341625E0,6.803118587E-1,9.970709682E-1,1.069416046E0
6.396310625E0,2.381703556E-1,1.129790306E0,9.239647985E-1
6.416279625E0,-9.623259306E-2,8.252134919E-1,6.666150689E-1
6.436248625E0,-5.251643807E-2,6.449928284E-1,4.318253100E-1
6.456218625E0,2.573496997E-1,1.128895760E0,3.340859413E-1
6.476187625E0,2.900316119E-1,1.015384793E0,1.417038143E-1
6.496156625E0,3.684129193E-2,8.970149159E-1,-2.740034759E-1
6.516126625E0,-1.863738149E-1,7.763187885E-1,-5.444382429E-1
6.536095625E0,-1.527872533E-1,6.030310988E-1,-4.863764644E-1
6.556064625E0,1.830905974E-1,7.166044712E-1,-2.634445429E-1
6.576033625E0,4.711706936E-1,8.230208755E-1,-1.651187241E-2
6.596003625E0,7.438901663E-1,9.395490885E-1,1.511290222E-1
6.615972625E0,9.034557343E-1,1.076296926E0,1.697865576E-1
6.635941625E0,8.531919122E-1,1.042697430E0,2.054261267E-1
6.655910625E0,4.074022472E-1,9.039124250E-1,2.798632383E-1
6.675880625E0,7.106897235E-2,8.191410899E-1,4.505353868E-1
6.695849625E0,8.354280144E-2,7.836135626E-1,7.160384059E-1
6.715818625E0,1.545682698E-1,6.644561291E-1,7.045833468E-1
6.735787625E0,3.397476971E-1,4.760939777E-1,3.469936252E-1
6.755757625E0,2.203178257E-1,8.644959889E-3,6.579441577E-2
6.775726625E0,-5.570673570E-2,-1.916306317E-1,-6.237118319E-2
6.795695625E0,-2.025764287E-1,-2.931598127E-1,1.567175984E-1
6.815664750E0,-2.669656277E-1,-1.966979355E-1,1.909485757E-1
6.835634750E0,-2.711889148E-1,-7.604362965E-1,2.186732888E-1
6.855603750E0,4.666273892E-1,-6.905294061E-1,2.305834144E-1
6.875572750E0,5.911512971E-1,-1.504995525E-1,-5.055598617E-1
6.895541750E0,2.818961143E-1,1.564591229E-1,-8.362762332E-1
6.915511750E0,-2.417568117E-1,9.390046448E-2,-9.668124318E-1
6.935480750E0,-1.029430985E0,-9.032840282E-2,-1.180476904E0
6.955449750E0,-1.679439306E0,-4.194868207E-1,-1.774900258E-1
6.975418750E0,-1.102160096E0,-2.011519819E-1,3.184747994E-1
6.995388750E0,-5.086698756E-2,-1.866772585E-2,4.514431953E-1
7.015357750E0,6.282402277E-1,-1.771089137E-1,4.597834945E-1
7.035326750E0,1.028803229E0,-1.985781044E-1,2.678635120E-1
7.055295750E0,1.030076146E0,-6.778443605E-2,1.173841208E-1
7.075265750E0,6.773521304E-1,-7.439634204E-2,4.526203498E-2
7.095234750E0,5.300357938E-1,-7.814098150E-2,-1.750664562E-1
7.115203750E0,5.639135838E-1,-1.137220114E-1,-3.974670470E-1
7.135172750E0,6.965788007E-1,-1.263030805E-2,-4.602943659E-1
7.155142750E0,7.947496772E-1,2.019102424E-1,-4.553867877E-1
7.175111750E0,6.998809576E-1,4.256406426E-1,-3.257428706E-1
7.195080750E0,6.758856773E-1,7.265630960E-1,-2.704606354E-1
7.215049750E0,5.966028571E-1,9.830105305E-1,-2.443236113E-1
7.235019750E0,6.153409481E-1,1.224836588E0,-1.821394414E-1
7.254988750E0,6.428697109E-1,1.308103919E0,-9.284947067E-2
7.274957750E0,6.174262762E-1,1.274488688E0,-6.709038466E-2
7.294926750E0,4.936271608E-1,1.131362200E0,-1.430615932E-1
7.314896750E0,4.920747876E-1,1.045809984E0,-3.405396342E-1
7.334865750E0,4.397924244E-1,8.574926257E-1,-4.692831635E-1
7.354834750E0,3.855812550E-1,6.479116082E-1,-4.851381183E-1
7.374803750E0,3.433275819E-1,5.034477115E-1,-4.396954775E-1
7.394773750E0,3.534380198E-1,5.991356373E-1,-3.812439442E-1
7.414742750E0,1.805767417E-1,9.275555611E-1,-2.874363065E-1
7.434711750E0,2.240659446E-1,1.156423092E0,1.876538247E-2
7.454680750E0,2.518341839E-1,1.516633749E0,3.289425671E-1
7.474650750E0,1.123467758E-1,1.928469658E0,5.410439968E-1
7.494619750E0,5.312535912E-2,2.087942600E0,5.595316291E-1
7.514588750E0,1.288924813E-1,2.030925035E0,4.783795476E-1
7.534557750E0,1.239039749E-1,1.918195844E0,3.728152215E-1
7.554527750E0,-2.810409293E-2,1.847752213E0,2.562874258E-1
7.574496750E0,-1.654157937E-1,1.791222334E0,2.370204031E-1
7.594465750E0,-8.579273522E-2,1.852864265E0,2.366803586E-1
7.614434750E0,2.731788158E-2,2.010972261E0,2.278165072E-1
