"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.851353944E2,-5.585053586E-4,-6.632251316E-4,1.745329209E-4
2.851553944E2,-1.850049011E-3,-2.443460980E-4,4.590216093E-3
2.851753944E2,-4.537856206E-3,-2.216568217E-3,4.764748737E-3
2.851953959E2,-4.049163777E-3,1.221730490E-4,4.293509759E-3
2.852153959E2,-2.303834539E-3,3.403391922E-3,1.518436475E-3
2.852353944E2,-4.607669078E-3,6.702064537E-3,-2.600540640E-3
2.852553959E2,-5.305801053E-3,6.108652335E-3,-6.963863503E-3
2.852753944E2,-4.363323096E-3,7.225662936E-3,-9.477137588E-3
2.852953944E2,-4.066617228E-3,9.669124149E-3,-6.091198884E-3
2.853153959E2,-1.867502346E-3,1.108284108E-2,-2.652900526E-3
2.853353959E2,-2.687806962E-3,6.789330859E-3,-1.989675453E-3
2.853553944E2,-4.886921961E-3,2.635447076E-3,-3.316125658E-4
2.853753944E2,-6.632251316E-4,5.044001620E-3,6.632251316E-4
2.853953959E2,4.886921961E-4,5.724680144E-3,4.468042869E-3
2.854153959E2,1.221730490E-4,2.740166849E-3,8.464846760E-3
2.854353944E2,-2.268928074E-4,3.630284918E-3,7.086036727E-3
2.854553944E2,-1.204277156E-3,8.377580671E-4,4.904375412E-3
2.854753975E2,-1.256637042E-3,2.024581889E-3,1.972222002E-3
2.854953944E2,3.141592722E-3,1.302015595E-2,1.745329209E-4
2.855153959E2,5.358160939E-3,1.380555425E-2,-3.665191471E-4
2.855353959E2,1.570796303E-4,6.579891313E-3,-4.153883550E-3
2.855553959E2,-5.393067375E-3,3.752457909E-3,-7.958701812E-3
2.855753944E2,-2.513274085E-3,8.325220086E-3,-8.429939859E-3
2.855953944E2,5.044001620E-3,9.599311277E-3,-5.078908056E-3
2.856153975E2,6.492624991E-3,1.467821933E-2,6.981316837E-4
2.856353944E2,2.775073517E-3,5.934119225E-3,5.201081280E-3
2.856553944E2,1.047197584E-4,1.710422686E-3,5.218534265E-3
2.856753944E2,1.745329246E-5,5.026548170E-3,1.518436475E-3
2.856953959E2,2.967059612E-3,4.991641734E-3,-8.901178953E-4
2.857153959E2,4.747295752E-3,4.572762642E-3,-2.164208330E-3
2.857353944E2,6.859143730E-3,-9.773843922E-4,-2.932153177E-3
2.857553959E2,4.590216093E-3,-9.599310579E-4,-9.773843922E-4
2.857753944E2,3.001966281E-3,2.094394993E-3,4.258603323E-3
2.857953944E2,6.318091881E-3,1.274090377E-3,9.948376566E-3
2.858153959E2,7.784168236E-3,2.094395168E-4,1.188569237E-2
2.858353959E2,1.727875904E-3,1.570796303E-4,1.015781611E-2
2.858553944E2,-1.396263397E-4,-1.500983140E-3,5.881759338E-3
2.858753944E2,4.572762642E-3,-1.017526910E-2,4.712388851E-3
2.858953959E2,1.136209350E-2,-1.160643995E-2,7.679448463E-4
2.859153959E2,9.983283468E-3,-7.243116386E-3,-1.518436475E-3
2.859353944E2,4.729842301E-3,-5.427973811E-3,-3.438298590E-3
2.859553959E2,2.373647876E-3,-2.111848444E-3,-2.827433404E-3
2.859753959E2,3.368485486E-3,-1.588249579E-3,-1.780235791E-3
2.859953944E2,1.884955564E-3,-2.757620299E-3,-3.193952609E-3
2.860153959E2,-3.490658419E-4,-1.884955564E-3,-4.747295752E-3
2.860353959E2,-1.919862116E-3,-4.223696887E-3,-4.363323096E-3
2.860553959E2,-5.934119690E-4,-4.904375412E-3,-4.974188283E-3
2.860753944E2,9.075712296E-4,-2.426007763E-3,-5.654866807E-3
2.860953944E2,-3.316125658E-4,-4.415682983E-3,-5.113814492E-3
2.861153975E2,-9.250245057E-4,-1.884955564E-3,-4.398229532E-3
2.861353944E2,-5.759586347E-4,-2.844886621E-3,-2.251474652E-3
2.861553944E2,-4.188790335E-4,-5.864306353E-3,-6.981316983E-5
2.861753944E2,1.745329209E-4,-2.007128671E-3,-6.632251316E-4
2.861953959E2,2.268928074E-4,-6.632251316E-4,-1.256637042E-3
2.862153959E2,5.410520826E-4,-1.710422686E-3,-1.919862116E-4
2.862353944E2,7.155850180E-4,-2.111848444E-3,-6.981316837E-4
2.862553959E2,-7.504915702E-4,-6.824237294E-3,-5.026548170E-3
2.862753944E2,-6.283185212E-4,-3.961897455E-3,-6.702064537E-3
2.862953959E2,1.535889693E-3,-2.042035107E-3,-5.899212789E-3
2.863153959E2,5.410520826E-4,-1.466076588E-3,-4.293509759E-3
2.863353975E2,6.981316837E-4,-1.972222002E-3,-1.727875904E-3
2.863553959E2,-1.396263397E-4,-2.879793290E-3,-1.535889693E-3
2.863753975E2,-6.806784077E-4,-4.014257283E-4,-6.457717973E-4
2.863953959E2,-2.617993741E-4,-9.599310579E-4,-1.919862116E-4
2.864153959E2,-1.134464052E-3,6.806784077E-4,3.316125658E-4
2.864353944E2,5.585053586E-4,-4.712388909E-4,-1.919862116E-4
2.864553959E2,7.853981806E-4,-7.330382941E-4,1.745329246E-5
2.864753959E2,2.827433404E-3,2.426007763E-3,-1.029744279E-3
2.864953959E2,-6.108652451E-4,4.276056774E-3,-2.059488557E-3
2.865153959E2,-2.181661548E-3,9.250245057E-4,-1.919862116E-4
2.865353959E2,8.203047328E-4,8.028514567E-4,4.607669078E-3
2.865553959E2,2.967059845E-4,1.658062800E-3,5.777040031E-3
2.865753944E2,-1.745329238E-3,1.535889693E-3,3.508111695E-3
2.865953959E2,-8.552113432E-4,-9.250245057E-4,-5.061454722E-4
2.866153975E2,6.981316837E-4,-7.679448463E-3,-5.410520826E-4
2.866353944E2,1.762782573E-3,-1.117010717E-3,-2.548180753E-3
2.866553944E2,1.919862116E-3,1.012290944E-3,-3.839724232E-4
2.866753944E2,2.164208330E-3,-4.886921961E-4,7.155850180E-4
2.866953959E2,1.082104165E-3,1.291543595E-3,4.834562074E-3
2.867153959E2,1.692969352E-3,1.012290944E-3,7.522369269E-3
2.867353944E2,2.792526793E-4,1.780235791E-3,4.101523664E-3
2.867553991E2,-1.745329209E-4,4.869468510E-3,1.169370604E-3
2.867753959E2,-1.186823938E-3,5.218534265E-3,-8.901178953E-4
2.867953944E2,8.726646047E-5,3.630284918E-3,-3.508111695E-3
2.868153959E2,5.759586347E-4,5.759586580E-3,-3.281218931E-3
2.868353959E2,-1.239183708E-3,4.590216093E-3,-2.914699726E-3
2.868553944E2,-4.921828397E-3,3.612831468E-3,1.291543595E-3
2.868753944E2,-3.106686054E-3,-6.981316983E-5,4.310963210E-3
2.868953959E2,-2.059488557E-3,-9.948377265E-4,3.438298590E-3
2.869153959E2,5.235987919E-5,-1.047197497E-3,1.954768784E-3
2.869353944E2,5.934119690E-4,-4.014257283E-4,7.155850180E-4
2.869553959E2,-2.216568217E-3,-2.495820867E-3,1.570796303E-4
2.869753959E2,-3.001966281E-3,-1.151917269E-3,-2.094395168E-4
2.869953944E2,-2.373647876E-3,-1.902408898E-3,-1.448623254E-3
2.870153959E2,-2.967059612E-3,-1.710422686E-3,-2.652900526E-3
2.870353944E2,-3.351032268E-3,-2.984513063E-3,-2.321287990E-3
2.870553959E2,-1.710422686E-3,-2.076941775E-3,-4.433136433E-3
2.870753944E2,-1.745329238E-3,-1.082104165E-3,-3.368485486E-3
2.870953944E2,-2.460914198E-3,-1.797689125E-3,-3.961897455E-3
2.871153975E2,-3.822271014E-3,-1.448623254E-3,-3.508111695E-3
2.871353944E2,-4.293509759E-3,-1.012290944E-3,-3.717551241E-3
2.871553944E2,-2.705260413E-3,-1.029744279E-3,-2.268928074E-4
2.871753944E2,-3.141592722E-3,-1.082104165E-3,1.047197584E-4
2.871953959E2,-1.640609466E-3,7.330382941E-4,9.599310579E-4
2.872153959E2,-3.717551241E-3,-8.552113432E-4,-6.981316983E-5
2.872353944E2,-5.689773243E-3,-8.726646047E-5,-1.151917269E-3
2.872553959E2,-2.234021435E-3,-5.235987483E-4,2.792526793E-4
2.872753944E2,1.692969352E-3,-6.108652451E-4,9.250245057E-4
2.872953944E2,1.745329209E-4,2.146754880E-3,1.553343027E-3
2.873153959E2,-7.138396613E-3,1.431170036E-3,-1.396263397E-4
2.873353959E2,-5.707226694E-3,-2.391101094E-3,-1.570796361E-3
2.873553944E2,-5.061454722E-4,-6.632251199E-3,-1.186823938E-3
2.873753944E2,1.623156248E-3,-1.483529806E-3,-1.710422686E-3
2.873953959E2,2.094395168E-4,-7.853981806E-4,-2.792526735E-3
2.874153959E2,-9.599310579E-4,-1.710422686E-3,-2.792526793E-4
2.874353944E2,-1.745329246E-5,-1.169370604E-3,4.049163777E-3
2.874553944E2,1.361356815E-3,-4.188790335E-4,7.435102481E-3
2.874753959E2,-2.967059845E-4,3.141592606E-4,6.213372108E-3
2.874953944E2,-2.687806962E-3,2.356194425E-3,3.124139272E-3
2.875153959E2,-4.293509759E-3,1.972222002E-3,-1.099557383E-3
2.875353944E2,-3.665191354E-3,1.745329246E-5,-5.829399452E-3
2.875553959E2,-1.797689125E-3,3.560471581E-3,-1.015781611E-2
2.875753959E2,3.665191471E-4,4.572762642E-3,-8.936085738E-3
2.875953944E2,-2.146754880E-3,4.694935866E-3,-4.223696887E-3
2.876153975E2,-2.024581889E-3,7.504915702E-4,2.216568217E-3
2.876353944E2,-2.932153177E-3,-5.585053586E-4,6.352998316E-3
2.876553944E2,-2.094395168E-4,1.745329238E-3,7.766715251E-3
2.876753944E2,1.221730490E-4,2.635447076E-3,7.103490178E-3
2.876953959E2,-7.330382941E-4,-1.570796303E-4,3.822271014E-3
2.877153959E2,-1.431170036E-3,-1.186823938E-3,-9.424777818E-4
2.877353944E2,-1.291543595E-3,-6.806784077E-4,-5.951572675E-3
2.877553959E2,3.490658492E-5,-1.396263397E-4,-6.021386012E-3
2.877753959E2,8.726646047E-5,-1.396263397E-4,-3.054326167E-3
2.877953959E2,1.745329246E-5,-1.448623254E-3,-6.981316837E-4
2.878153959E2,-2.321287990E-3,-1.326450263E-3,-1.570796303E-4
2.878353959E2,-2.600540640E-3,1.256637042E-3,1.221730490E-3
2.878553944E2,-5.934119690E-4,1.500983140E-3,1.134464052E-3
2.878753944E2,-7.504915702E-4,2.617993741E-4,1.518436475E-3
2.878953959E2,6.283185212E-4,-6.457717973E-4,-2.094395168E-4
2.879153975E2,-3.839724232E-4,2.617993741E-4,-2.303834539E-3
2.879353944E2,-9.075712296E-4,5.061454722E-4,-4.537856206E-3
2.879553944E2,-2.042035107E-3,-1.396263397E-4,-2.617993858E-3
2.879753991E2,-1.570796361E-3,4.014257283E-4,0.000000000E0
2.879953944E2,-6.457717973E-4,1.483529806E-3,9.250245057E-4
2.880153959E2,-1.483529806E-3,-9.773843922E-4,7.504915702E-4
2.880353944E2,1.500983140E-3,5.235987483E-4,3.106686054E-3
2.880553959E2,-4.188790335E-4,3.333578818E-3,2.967059612E-3
2.880753944E2,-5.113814492E-3,-6.283185212E-4,5.934119690E-4
2.880953944E2,-4.886921961E-3,-3.403391922E-3,-2.286381321E-3
2.881153975E2,5.061454722E-4,-5.899212789E-3,-2.897246508E-3
2.881353944E2,3.001966281E-3,-2.234021435E-3,-2.321287990E-3
2.881553944E2,2.094395168E-4,-5.235987919E-5,-1.832595677E-3
2.881753959E2,-2.705260413E-3,-1.169370604E-3,-2.792526793E-4
2.881953959E2,-3.525565146E-3,-3.316125658E-4,1.972222002E-3
2.882153959E2,-4.363323096E-4,-1.134464052E-3,4.712388851E-3
2.882353944E2,2.495820867E-3,1.221730490E-4,3.665191354E-3
2.882553959E2,-1.745329246E-5,9.075712296E-4,2.897246508E-3
2.882753944E2,-3.804817796E-3,5.934119690E-4,6.457717973E-4
2.882953944E2,-5.794493016E-3,6.981316983E-5,-9.075712296E-4
2.883153959E2,-4.782202188E-3,1.692969352E-3,-4.974188283E-3
2.883353959E2,-9.773843922E-4,2.949606394E-3,-7.993607782E-3
2.883553944E2,2.617993741E-4,3.036872949E-3,-6.021386012E-3
2.883753975E2,-2.792526793E-4,1.483529806E-3,-5.585053586E-4
2.883953959E2,-3.159045940E-3,-9.773843922E-4,9.250245057E-4
2.884153975E2,-2.897246508E-3,-1.012290944E-3,3.752457909E-3
2.884353944E2,-1.762782573E-3,1.867502346E-3,4.712388851E-3
2.884553944E2,-2.094395168E-4,1.012290944E-3,3.455751808E-3
2.884753959E2,-1.064650831E-3,-7.679448463E-4,-1.047197584E-4
2.884953944E2,-1.588249579E-3,-2.094395168E-4,-3.089232836E-3
2.885153959E2,-1.186823938E-3,-1.745329209E-4,-4.066617228E-3
2.885353944E2,-4.363323096E-4,-8.552113432E-4,-4.799655639E-3
2.885553959E2,-1.658062800E-3,-1.326450263E-3,-1.483529806E-3
2.885753959E2,3.490658492E-5,-1.972222002E-3,-4.363323096E-4
2.885953944E2,-8.377580671E-4,-7.679448463E-4,6.108652451E-4
2.886153975E2,-2.234021435E-3,1.588249579E-3,-1.745329246E-5
2.886353944E2,-3.071779385E-3,5.235987919E-5,-2.617993741E-4
2.886553944E2,-2.426007763E-3,-5.410520826E-4,-1.919862116E-4
2.886753944E2,-4.363323096E-4,6.283185212E-4,-6.457717973E-4
2.886953959E2,6.283185212E-4,1.169370604E-3,-5.235987483E-4
2.887153959E2,-5.759586347E-4,2.652900526E-3,-8.552113432E-4
2.887353944E2,-8.203047328E-4,6.981316983E-5,-1.919862116E-4
2.887553959E2,0.000000000E0,-4.537856148E-4,3.665191471E-4
2.887753959E2,-8.203047328E-4,2.042035107E-3,4.537856148E-4
2.887953944E2,-3.490658492E-5,5.777040031E-3,6.108652451E-4
2.888153959E2,-2.094395168E-4,5.026548170E-3,6.283185212E-4
2.888353959E2,8.901178953E-4,4.485496320E-3,-1.570796303E-4
2.888553944E2,-2.268928074E-4,3.926991019E-3,-1.972222002E-3
2.888753944E2,-1.727875904E-3,2.338741207E-3,-4.991641734E-3
2.888953959E2,-4.537856148E-4,-1.029744279E-3,-7.068583276E-3
2.889153975E2,3.071779385E-3,-5.340707488E-3,-5.567600485E-3
2.889353944E2,2.862340072E-3,-6.405358203E-3,-6.946410518E-3
2.889553928E2,3.665191471E-4,-4.293509759E-3,-1.041961554E-2
2.889753975E2,-1.082104165E-3,-4.991641734E-3,-8.150687441E-3
2.889953944E2,3.577925032E-3,-5.201081280E-3,-1.570796303E-4
2.890153959E2,7.766715251E-3,-1.235693134E-2,1.483529899E-2
2.890353944E2,6.370451767E-3,-1.891936921E-2,2.167698927E-2
2.890553959E2,1.710422686E-3,-1.661553420E-2,1.652826741E-2
2.890753944E2,-5.951572675E-3,-1.179842558E-2,8.168140426E-3
2.890953944E2,-1.282817032E-2,-3.455751808E-3,-2.303834539E-3
2.891153975E2,-1.329940930E-2,-4.066617228E-3,-1.485275198E-2
2.891353944E2,-5.044001620E-3,-1.153662615E-2,-2.375393175E-2
2.891553944E2,8.412486874E-3,-9.843656793E-3,-2.996730246E-2
2.891753959E2,1.000073645E-2,-2.862340072E-3,-2.823942713E-2
2.891953959E2,8.203047328E-4,2.827433404E-3,-2.583087236E-2
2.892153959E2,-1.017526910E-2,1.431170036E-3,-2.520255372E-2
2.892353944E2,-1.230457146E-2,-1.178097259E-2,-2.473131567E-2
2.892553959E2,1.710422686E-3,-1.635373570E-2,-2.122320421E-2
2.892753944E2,1.804670505E-2,-2.080432512E-2,-1.298524998E-2
2.892953944E2,1.785471849E-2,-2.457423508E-2,-1.518436475E-3
2.893153959E2,5.131267942E-3,-1.336922217E-2,6.928957067E-3
2.893353959E2,-1.089085452E-2,-2.331759781E-2,1.382300723E-2
2.893553944E2,-9.564404376E-3,-3.806563094E-2,5.061454605E-3
2.893753975E2,1.099557383E-3,-3.701843321E-2,-1.453859266E-2
2.893953959E2,8.168140426E-3,-3.581415489E-2,-4.082325101E-2
2.894153975E2,1.085594762E-2,-2.239257470E-2,-6.323327869E-2
2.894353944E2,8.098327555E-3,-1.801179722E-2,-6.058037654E-2
2.894553944E2,2.443460980E-4,-2.769837528E-2,-4.115486518E-2
2.894753959E2,-5.899212789E-3,-4.000294581E-2,-2.076941729E-2
2.894953944E2,-1.832595677E-3,-4.785692692E-2,-9.320057929E-3
2.895153959E2,1.014036313E-2,-4.043927789E-2,-3.682644805E-3
2.895353944E2,1.520181727E-2,-3.520328924E-2,-2.094395168E-4
2.895553959E2,1.090830751E-2,-3.644247353E-2,1.518436475E-3
2.895753959E2,3.316125600E-3,-3.787364438E-2,6.614797749E-3
2.895953944E2,1.378810150E-3,-3.843215108E-2,1.298524998E-2
2.896153975E2,4.328416660E-3,-3.698352724E-2,1.473057922E-2
2.896353944E2,9.075712413E-3,-3.033382259E-2,5.148721393E-3
2.896553944E2,-1.082104165E-3,-2.473131567E-2,-7.435102481E-3
2.896753944E2,-1.150172018E-2,-2.623229846E-2,-2.279400080E-2
2.896953959E2,-5.427973811E-3,-3.569198400E-2,-3.904301673E-2
2.897153975E2,6.475171540E-3,-4.082325101E-2,-4.721115530E-2
2.897353944E2,1.195550524E-2,-2.961823717E-2,-4.520402849E-2
2.897553959E2,7.173303049E-3,-2.808234841E-2,-3.888593614E-2
2.897753944E2,8.779006079E-3,-2.766346931E-2,-3.508111835E-2
2.897953944E2,1.466076542E-2,-2.682571113E-2,-2.049016580E-2
2.898153959E2,1.975712739E-2,-2.427753061E-2,-8.726646192E-4
2.898353959E2,2.455678210E-2,-2.658136375E-2,1.391027402E-2
2.898553944E2,2.703515068E-2,-3.387684003E-2,9.878563695E-3
2.898753944E2,1.607448235E-2,-5.136504024E-2,-7.312929723E-3
2.898953959E2,1.143190637E-2,-4.356341809E-2,-3.012438305E-2
2.899153975E2,1.336922217E-2,-2.010619268E-2,-5.112069473E-2
2.899353944E2,2.288126573E-2,-8.813912980E-3,-6.110397726E-2
2.899553944E2,2.745402977E-2,-4.363323003E-2,-4.841543362E-2
2.899753959E2,1.731366664E-2,-7.796385884E-2,-2.591813914E-2
2.899953944E2,5.742133129E-3,-4.159119725E-2,-1.633628085E-2
2.900153959E2,1.562069636E-2,-1.312487572E-2,-7.330382708E-3
2.900353944E2,2.195624262E-2,-3.010693006E-2,1.274090377E-3
2.900553959E2,1.513200440E-2,-3.537782282E-2,2.443460980E-4
2.900753944E2,2.111848444E-3,-3.532546386E-2,-8.883725852E-3
2.900953944E2,6.614797749E-3,-2.448697016E-2,-1.933824830E-2
2.901153975E2,1.966986060E-2,-3.155555204E-2,-2.940879762E-2
2.901353944E2,2.117084339E-2,-3.405137360E-2,-3.162536770E-2
2.901553944E2,1.345648803E-2,-3.715806082E-2,-3.492403775E-2
2.901753959E2,1.000073645E-2,-5.427974090E-2,-3.256784379E-2
2.901953959E2,6.126105785E-3,-4.115486518E-2,-2.946115844E-2
2.902153959E2,5.707226694E-3,-1.984439418E-2,-2.145009674E-2
2.902353944E2,-1.954768784E-3,-1.314232964E-2,-1.122246683E-2
2.902553959E2,-2.949606394E-3,-2.019345947E-2,-2.216568217E-3
2.902753944E2,1.500983140E-3,-2.867575921E-2,6.003932562E-3
2.902953944E2,8.028514683E-3,-2.789036185E-2,7.609635592E-3
2.903153959E2,1.240929123E-2,-2.193878777E-2,3.351032268E-3
2.903353959E2,9.285151958E-3,-1.907644793E-2,-4.101523664E-3
2.903553944E2,4.049163777E-3,-1.288053021E-2,-7.295476273E-3
2.903753975E2,-2.251474652E-3,-1.609193534E-2,-1.315978263E-2
2.903953959E2,-7.330382941E-4,-1.919862255E-2,-1.679006778E-2
2.904153975E2,1.570796361E-3,-1.691224054E-2,-1.717403904E-2
2.904353944E2,7.993607782E-3,-1.308996975E-2,-1.720894687E-2
2.904553944E2,9.110618383E-3,-1.455604564E-2,-1.640609466E-2
2.904753959E2,3.909537569E-3,-2.247984149E-2,-6.335545331E-3
2.904953944E2,5.235987483E-4,-3.228859231E-2,4.363323096E-3
2.905153959E2,6.126105785E-3,-2.412045002E-2,4.415682983E-3
2.905353944E2,4.590216093E-3,-2.460914291E-2,1.343903481E-3
2.905553959E2,1.483529806E-3,-2.755874954E-2,-3.944444004E-3
2.905753959E2,4.764748737E-3,-2.612757869E-2,-1.418952644E-2
2.905953944E2,2.775073517E-3,-3.179989755E-2,-2.551671304E-2
2.906153975E2,8.028514567E-4,-3.614576906E-2,-2.579596639E-2
2.906353959E2,4.398229532E-3,-2.405063622E-2,-1.495747175E-2
2.906553944E2,5.061454722E-4,-1.193805225E-2,-4.764748737E-3
2.906753944E2,-6.736970972E-3,-1.279326342E-2,-6.405358203E-3
2.906953959E2,-9.354964830E-3,-2.923426405E-2,-1.523672417E-2
2.907153959E2,-7.312929723E-3,-2.878047898E-2,-1.820378378E-2
2.907353944E2,-4.537856148E-4,-9.337511845E-3,-1.783726551E-2
2.907553959E2,-6.283185212E-4,-1.542871073E-2,-2.165953629E-2
2.907753959E2,-1.202531811E-2,-4.413937777E-2,-2.131047100E-2
2.907953944E2,-4.258603323E-3,-4.916592315E-2,-2.302089334E-2
2.908153959E2,-1.832595677E-3,-5.581562966E-2,-2.619739249E-2
2.908353959E2,-7.452555932E-3,-5.803219602E-2,-3.577924892E-2
2.908553944E2,-9.320057929E-3,-1.391027402E-2,-3.642502055E-2
2.908753959E2,-3.909537569E-3,-4.485496320E-3,-1.387536712E-2
2.908953959E2,-5.026548170E-3,-2.188642882E-2,4.031710327E-3
2.909153975E2,-2.474876866E-2,-1.336922217E-2,1.729621366E-2
2.909353944E2,-2.213077433E-2,-1.052433532E-2,2.179916203E-2
2.909553944E2,-4.066617228E-3,-1.883210242E-2,4.537856148E-4
2.909753975E2,3.665191471E-4,-1.905899495E-2,-3.270747140E-2
2.909953944E2,-2.897246508E-3,-3.991568089E-2,-4.159119725E-2
2.910153959E2,-2.792526735E-3,-3.176499158E-2,-3.057816811E-2
2.910353944E2,-8.168140426E-3,-7.574729156E-3,-1.288053021E-2
2.910553959E2,-1.834340952E-2,-7.173303049E-3,7.801621687E-3
2.910753944E2,-1.663298719E-2,-1.387536712E-2,1.478293911E-2
2.910953944E2,-4.956734832E-3,-1.110029407E-2,1.298524998E-2
2.911153975E2,2.251474652E-3,-1.745329238E-2,-3.700098023E-3
2.911353944E2,-3.787364578E-3,-2.680825815E-2,-2.314306609E-2
2.911553944E2,-1.008800324E-2,-2.874557301E-2,-2.921681106E-2
2.911753959E2,-3.630284918E-3,-7.522369269E-3,-2.314306609E-2
2.911953959E2,7.574729156E-3,-2.565633971E-3,-1.467821933E-2
2.912153959E2,5.393067375E-3,-1.192059834E-2,-1.303760987E-2
2.912353944E2,-3.857177682E-3,3.403391922E-3,-2.628465928E-2
2.912553959E2,3.944444004E-3,1.928588748E-2,-5.885250121E-2
2.912753959E2,1.233947743E-2,-1.762782573E-3,-8.351400495E-2
2.912953944E2,1.483529806E-3,-2.380629070E-2,-8.180358261E-2
2.913153959E2,-9.442231618E-3,-9.651671164E-3,-5.354670063E-2
2.913353959E2,-6.946410518E-3,5.242969096E-2,-2.069960535E-2
2.913553944E2,1.488765888E-2,4.317944497E-2,8.726646047E-5
2.913753959E2,3.078760765E-2,-8.080874570E-3,8.552113432E-4
2.913953959E2,1.385791413E-2,-6.073745899E-3,-6.213372108E-3
2.914153959E2,-1.315978263E-2,1.045452245E-2,-1.987930015E-2
2.914353944E2,-2.705260366E-2,3.258529678E-2,-2.518510073E-2
2.914553944E2,-2.179916203E-2,3.136356547E-2,-7.120943163E-3
2.914753959E2,-1.190314535E-2,1.218239777E-2,2.012364566E-2
2.914953944E2,-7.941247895E-3,-7.504915702E-4,2.958333120E-2
2.915153959E2,-2.218313515E-2,-1.029744279E-3,1.052433532E-2
2.915353944E2,-3.761184588E-2,2.850122750E-2,-9.093165398E-3
2.915553959E2,-2.871066518E-2,5.462880433E-2,3.356268257E-2
2.915753959E2,2.426007763E-3,1.082104165E-3,1.068665087E-1
2.915953944E2,-1.101302728E-2,-7.588691264E-2,1.169894189E-1
2.916153975E2,-4.658283666E-2,-1.260127686E-2,3.206169978E-2
2.916353944E2,-6.433283538E-2,3.621558100E-2,-7.845254987E-2
2.916553944E2,-4.162610322E-2,8.492772281E-2,-1.337096691E-1
2.916753944E2,8.028514567E-4,1.077391729E-1,-3.623303398E-2
2.916953959E2,2.268928103E-3,-1.970476657E-2,1.695587337E-1
2.917153959E2,-3.813544288E-2,-1.572018117E-1,2.797413766E-1
2.917353944E2,-5.913175642E-2,-4.094542563E-2,1.977632642E-1
2.917553975E2,-3.883357719E-2,2.768092230E-2,2.649409883E-2
2.917753944E2,-3.211405827E-3,2.026327327E-2,-1.306553483E-1
2.917953944E2,-2.021091245E-2,8.772024512E-2,-1.778315902E-1
2.918153959E2,-5.206317082E-2,7.372270525E-2,-3.853686899E-2
2.918353959E2,-3.558726236E-2,-1.075122785E-2,1.646543592E-1
2.918553944E2,-1.401499379E-2,-7.086037099E-2,2.372426093E-1
2.918753944E2,-8.237954229E-3,-1.446877979E-2,1.646718085E-1
2.918953959E2,1.745329238E-3,2.434734255E-2,4.276056588E-2
2.919153975E2,1.682497375E-2,3.668681905E-2,-5.806710571E-2
2.919353944E2,8.220500313E-3,3.715806082E-2,-9.491100162E-2
2.919553944E2,-5.794493016E-3,-1.099557383E-3,-3.563962504E-2
2.919753975E2,-1.083849464E-2,-4.607669078E-3,4.918337986E-2
2.919953944E2,-9.477137588E-3,2.017600648E-2,8.698721230E-2
2.920153959E2,-2.775073517E-3,9.197885171E-3,7.808603346E-2
2.920353944E2,9.896016680E-3,4.677482415E-3,2.551671304E-2
2.920553959E2,1.158898603E-2,4.345869645E-3,-2.972295694E-2
2.920753944E2,2.583087189E-3,1.431170013E-2,-3.691371530E-2
2.920953944E2,1.308996929E-3,1.062905509E-2,-2.443460980E-3
2.921153975E2,-1.064650831E-3,3.892084118E-3,3.077015467E-2
2.921353944E2,-3.787364578E-3,-1.623156248E-3,3.520328924E-2
2.921553944E2,-2.024581889E-3,-1.026253588E-2,2.019345947E-2
2.921753959E2,-1.483529806E-3,-3.228859045E-3,-6.318091881E-3
2.921953959E2,-2.635447076E-3,-1.099557383E-3,-2.502802201E-2
2.922153959E2,-1.448623254E-3,-1.029744279E-3,-2.508038096E-2
2.922353944E2,-2.042035107E-3,-3.665191471E-4,-1.446877979E-2
2.922553959E2,-7.365289610E-3,-2.356194425E-3,-2.076941775E-3
2.922753944E2,-1.041961554E-2,-3.839724232E-3,3.089232836E-3
2.922953944E2,-5.916666240E-3,-6.178465672E-3,8.203047328E-4
2.923153959E2,-4.607669078E-3,-4.782202188E-3,-3.106686054E-3
2.923353959E2,-3.368485486E-3,-4.712388909E-4,-6.841690745E-3
2.923553944E2,-3.874630900E-3,2.565633971E-3,-4.764748737E-3
2.923753959E2,-1.029744279E-3,-3.001966281E-3,7.504915702E-4
2.923953959E2,-8.726646192E-4,-4.398229532E-3,5.131267942E-3
2.924153975E2,-3.490658477E-3,9.250245057E-4,4.642575979E-3
2.924353944E2,-9.075712413E-3,5.881759338E-3,-8.203047328E-4
2.924553944E2,-4.101523664E-3,1.658062800E-3,-3.001966281E-3
2.924753959E2,1.378810150E-3,-3.473205259E-3,-1.117010717E-3
2.924953944E2,5.445427261E-3,-3.316125658E-4,-6.457717973E-4
2.925153959E2,2.513274085E-3,5.096361507E-3,-7.853981806E-4
2.925353944E2,-1.012290944E-3,3.455751808E-3,-3.490658419E-4
2.925553959E2,-6.981316983E-5,2.932153177E-3,1.692969352E-3
2.925753959E2,1.186823938E-3,2.722713631E-3,7.033676840E-3
2.925953944E2,1.169370604E-3,3.228859045E-3,1.167625282E-2
2.926153975E2,-1.745329209E-4,5.253441166E-3,1.082104165E-2
2.926353944E2,-3.438298590E-3,2.356194425E-3,7.138396613E-3
2.926553944E2,-2.076941775E-3,9.948377265E-4,-1.675516134E-3
2.926753944E2,1.396263397E-4,2.967059612E-3,-8.447393775E-3
